"height","weight","age","playedPositions","playedPositionsShort","name","firstName","lastName","playerId"
179,0,23,-DL-ML-MR-,"D(L),M(LR)",Ryan Giles,Ryan,Giles,362831
0,0,18,-MC-,M(C),George Hall,George,Hall,429313
170,69,32,-AML-AMR-FW-,"AM(LR),FW",Nahki Wells,Nahki,Wells,122554
173,71,28,-FW-,FW,Jack Marriott,Jack,Marriott,129773
0,0,21,-FW-,FW,Isaak Davies,Isaak,Davies,409551
187,70,36,-AMR-FW-,"AM(R),FW",Colin Kazim-Richards,Colin,Kazim-Richards,10743
183,68,23,-MC-ML-MR-,M(CLR),Tom Dele-Bashiru,Ayotomiwa,Dele-Bashiru,350062
180,0,22,-AMC-,AM(C),Taylor Richards,Taylor,Richards,369230
183,76,34,-FW-,FW,Ched Evans,Ched,Evans,120897
178,0,20,-FW-,FW,Luke Plange,Luke,Plange,429310
178,63,23,-AMC-FW-,"AM(C),FW",Liam Cullen,Liam,Cullen,362819
0,0,22,-AML-FW-,"AM(L),FW",Tyler Burey,Tyler,Burey,365994
173,76,25,-AMC-,AM(C),George Thomas,George,Thomas,138445
188,0,21,-AMR-FW-,"AM(R),FW",Abdallah Sima,Abdallah,Sima,404201
179,70,30,-MC-ML-MR-,M(CLR),Daniel Johnson,Daniel,Johnson,93763
172,82,35,-FW-,FW,Fraizer Campbell,Fraizer,Campbell,29299
183,0,21,-AML-FW-,"AM(L),FW",Tyreece John-Jules,Tyreece,John-Jules,367184
183,0,23,-AML-AMR-FW-,"AM(LR),FW",Tyrese Campbell,Tyrese,Campbell,353665
0,0,23,-FW-,FW,Max Watters,Max,Watters,387144
173,0,23,-FW-MC-,"M(C),FW",John Buckley,John,Buckley,371501
182,75,24,-AML-FW-,"AM(L),FW",Mark Harris,Mark,Harris,332544
182,68,27,-AMC-,AM(C),Emiliano Marcondes,Emiliano,Marcondes,115085
170,67,33,-AML-FW-,"AM(L),FW",Sam Baldock,Sam,Baldock,19494
181,0,20,-AML-AMR-,AM(LR),Jaden Philogene,Jaden,Philogene,411335
188,77,26,-FW-,FW,George Puscas,George,Puscas,137840
178,67,24,-FW-,FW,Tyler Smith,Tyler,Smith,367850
168,65,28,-FW-MC-ML-MR-,"M(CLR),FW",Duane Holmes,Duane,Holmes,136773
175,64,33,-FW-ML-MR-,"M(LR),FW",Scott Sinclair,Scott,Sinclair,12779
178,72,30,-AMC-AML-AMR-,AM(CLR),Joe Lolley,Joe,Lolley,138785
191,100,29,-FW-,FW,Chuks Aneke,Chuks,Aneke,134600
182,72,20,"",Forward,Kai Corbett,Kai,Corbett,428981
183,0,24,-AMC-AMR-FW-,"AM(CR),FW",Admiral Muskwe,Admiral,Muskwe,391507
185,70,26,-FW-MC-ML-MR-,"M(CLR),FW",Fred Onyedinma,Fred,Onyedinma,141431
0,0,23,-AMC-FW-,"AM(C),FW",Daniel Butterworth,Daniel,Butterworth,362823
0,0,21,-FW-,FW,Jack Stretton,Jack,Stretton,407074
175,68,27,-AMC-AML-,AM(CL),Keshi Anderson,Keshi,Anderson,297165
184,82,27,-AMC-AML-AMR-FW-,"AM(CLR),FW",Devante Cole,Devante,Cole,236585
188,81,28,-MC-ML-MR-,M(CLR),Brad Potts,Brad,Potts,134643
0,0,21,-FW-,FW,Chanka Zimba,Chanka,Zimba,408249
177,68,25,"",Forward,Xande Silva,Alexandre Nascimento,Costa Silva,323096
178,0,23,-AML-FW-,"AM(L),FW",Callum Morton,Callum,Morton,391427
193,83,26,-FW-MC-,"M(C),FW",Philip Billing,Philip,Billing,145277
176,76,29,-AMC-AML-AMR-FW-,"AM(CLR),FW",Dominik Frieser,Dominik,Frieser,383812
181,71,33,-FW-,FW,Danny Hylton,Danny,Hylton,135767
184,82,26,-AML-AMR-FW-,"AM(LR),FW",Yakou Meite,Yakou,Meite,315558
175,65,19,"",Forward,Aiden Marsh,Aiden,Marsh,389384
0,0,20,"",Forward,Bartosz Cybulski,Bartosz,Cybulski,408982
173,62,25,-AMC-AMR-,AM(CR),David Brooks,David,Brooks,295084
173,63,25,-AMC-AML-AMR-,AM(CLR),Harry Wilson,Harry,Wilson,333044
175,63,28,-MC-,M(C),Pelly-Ruddock Mpanzu,Pelly-Ruddock,Mpanzu,135717
176,0,21,-AMC-AML-AMR-,AM(CLR),Michael Olise,Michael,Olise,371281
173,72,33,-AMC-AML-AMR-FW-,"AM(CLR),FW",Sone Aluko,Sone,Aluko,18673
173,63,21,-DR-MC-ML-MR-,"D(R),M(CLR)",Jason Knight,Jason,Knight,374779
175,70,33,-FW-MC-ML-MR-,"M(CLR),FW",André Ayew,André,Ayew,30060
185,102,40,-FW-,FW,Adebayo Akinfenwa,Adebayo,Akinfenwa,134317
188,79,29,-FW-,FW,Jayden Stockley,Jayden,Stockley,81822
180,71,31,-FW-,FW,Michael Smith,Michael,Smith,134391
175,72,25,-DR-FW-MC-ML-MR-,"D(R),M(CLR),FW",Bright Osayi-Samuel,Bright,Osayi-Samuel,262409
183,76,28,-DR-FW-MC-MR-,"D(R),M(CR),FW",Callum Paterson,Callum,Paterson,253843
177,64,25,-AMC-AML-AMR-,AM(CLR),Sheyi Ojo,Sheyi,Ojo,257539
188,76,35,-DR-FW-MC-ML-MR-,"D(R),M(CLR),FW",Garath McCleary,Garath,McCleary,37049
185,82,32,-FW-,FW,Maxime Biamou,Maxime,Biamou,333834
192,76,27,-FW-,FW,Stipe Perica,Stipe,Perica,121282
176,83,37,-FW-MC-ML-MR-,"M(CLR),FW",Wayne Rooney,Wayne,Rooney,3859
178,74,30,-AMC-AML-AMR-FW-,"AM(CLR),FW",Elias Kachunga,Elias,Kachunga,92804
173,67,27,-AML-AMR-FW-,"AM(LR),FW",Josh Murphy,Josh,Murphy,136783
183,70,27,-AMC-FW-,"AM(C),FW",Chuba Akpom,Chuba,Akpom,122294
170,65,30,-AMC-AML-AMR-,AM(CLR),Neeskens Kebano,Neeskens,Kebano,94933
168,70,25,-AMC-AML-AMR-FW-,"AM(CLR),FW",Conor Chaplin,Conor,Chaplin,256129
180,76,32,-FW-MC-ML-MR-,"M(CLR),FW",David Wheeler,David,Wheeler,134128
186,90,33,-FW-,FW,Sam Vokes,Sam,Vokes,13938
168,58,26,-AMC-AMR-FW-,"AM(CR),FW",Patrick Roberts,Patrick,Roberts,136462
180,69,29,-DL-MC-ML-MR-,"D(L),M(CLR)",Ken Sema,Ken,Sema,145392
190,85,30,-AML-FW-,"AM(L),FW",Jón Bödvarsson,Jón,Bödvarsson,141838
188,79,34,-FW-,FW,Lee Gregory,Lee,Gregory,138957
189,98,29,-FW-,FW,Kenneth Zohore,Kenneth,Zohore,83621
185,80,30,-AMR-FW-,"AM(R),FW",Freddie Ladapo,Olayinka Fredrick Oladotun,Ladapo,141931
170,64,38,-FW-MC-ML-MR-,"M(CLR),FW",Wayne Routledge,Wayne,Routledge,4759
190,86,31,-DL-MC-ML-MR-,"D(L),M(CLR)",Marco Stiepermann,Marco,Stiepermann,82699
176,68,29,-AMC-AML-AMR-FW-,"AM(CLR),FW",Josh Windass,Josh,Windass,134007
180,76,32,-AML-FW-,"AM(L),FW",Kazenga LuaLua,Kazenga,LuaLua,33968
185,85,29,-AML-AMR-FW-,"AM(LR),FW",Kyle Vassell,Kyle,Vassell,139147
191,0,23,-FW-,FW,George Hirst,George,Hirst,317547
185,73,21,-AMC-AML-AMR-FW-,"AM(CLR),FW",Troy Parrott,Troy,Parrott,384064
175,0,24,-AMC-AMR-,AM(CR),Callum O'Hare,Callum,O'Hare,334625
178,66,31,-FW-MC-ML-MR-,"M(CLR),FW",Tom Ince,Tom,Ince,90918
182,75,23,-AMC-AML-AMR-FW-,"AM(CLR),FW",Jonathan Leko,Jonathan,Leko,315290
190,75,25,-DC-MC-,"D(C),M(C)",Alfa Semedo,Alfa,Semedo Esteves,331757
175,66,26,-FW-MC-ML-MR-,"M(CLR),FW",Scott Kashket,Scott,Kashket,245573
183,70,29,-MC-ML-,M(CL),Joe Ralls,Joe,Ralls,108093
193,85,27,-AMR-FW-,"AM(R),FW",Amadou Bakayoko,Amadou,Bakayoko,145300
181,78,25,-FW-MC-MR-,"M(CR),FW",Chiedozie Ogbene,Chiedozie,Ogbene,352908
0,0,20,-FW-,FW,Tommy Conway,Tommy,Conway,410997
183,69,22,-AMC-AMR-,AM(CR),Morgan Whittaker,Morgan,Whittaker,381127
179,74,24,-FW-,FW,Patrick Schmidt,Patrick,Schmidt,381562
180,76,27,-FW-,FW,Macauley Bonne,Macauley,Bonne,138684
178,74,32,-DC-DL-ML-MR-,"D(CL),M(LR)",Marvin Johnson,Marvin,Johnson,140896
0,0,21,-DL-MC-ML-MR-,"D(L),M(CLR)",Louie Sibley,Louie,Sibley,381128
0,0,20,"",Forward,Sam Bell,Sam,Bell,407628
177,72,24,-AML-AMR-,AM(LR),Przemyslaw Placheta,Przemyslaw,Placheta,377190
188,77,26,-FW-MC-ML-MR-,"M(CLR),FW",Isaac Mbenza,Isaac,Mbenza,296317
183,71,29,-MC-ML-MR-,M(CLR),Jordan Clark,Jordan,Clark,100594
192,67,26,-FW-,FW,Sam Cosgrove,Sam,Cosgrove,259390
169,61,21,-FW-,FW,Charlie Kelman,Charlie,Kelman,381150
183,75,27,-FW-,FW,Alex Samuel,Alex,Samuel,342892
178,74,25,-DR-MC-ML-MR-,"D(R),M(CLR)",Juninho Bacuna,Juninho,Bacuna,261143
170,0,19,-AMC-AMR-,AM(CR),Harvey Elliott,Harvey,Elliott,363982
0,0,21,-FW-,FW,Christian Norton,Christian,Norton,410806
184,65,26,-AML-AMR-FW-,"AM(LR),FW",Adama Diakhaby,Adama,Diakhaby,322750
180,84,24,-FW-,FW,Sam Nombe,Sam,Nombe,331238
180,74,34,-AMC-AML-AMR-FW-,"AM(CLR),FW",Lee Tomlin,Lee,Tomlin,134424
193,86,34,-FW-,FW,Rudy Gestede,Rudy,Gestede,33403
180,70,30,-AMC-AML-AMR-FW-,"AM(CLR),FW",Billy Bodin,Billy,Bodin,134516
180,68,23,-AMC-AML-,AM(CL),Elliot Simões,Elliot Jorge,Simões Inácio,386136
186,75,19,-MC-ML-MR-,M(CLR),Jude Bellingham,Jude,Bellingham,379868
173,71,29,-ML-MR-,M(LR),Jérémie Bela,Jérémie,Bela,236564
197,85,33,-FW-,FW,Atdhe Nuhiu,Atdhe,Nuhiu,41892
191,90,29,-AML-FW-,"AM(L),FW",Connor Wickham,Connor,Wickham,73382
183,85,30,-FW-,FW,Louis Moult,Louis,Moult,84409
190,66,30,-AMC-AML-AMR-FW-,"AM(CLR),FW",Sammy Ameobi,Sammy,Ameobi,101593
188,76,34,-FW-,FW,Joe Garner,Joe,Garner,133981
186,83,30,-FW-,FW,Borja Bastón,Borja,González Tomás,106872
0,0,23,-MC-ML-MR-,M(CLR),Marcus Tavernier,Marcus,Tavernier,344314
175,70,25,-AMC-AML-AMR-,AM(CLR),Kieran Dowell,Kieran,Dowell,136458
178,65,32,-AML-AMR-FW-,"AM(LR),FW",Marley Watkins,Marley,Watkins,43079
180,71,24,-AML-AMR-FW-,"AM(LR),FW",Andre Green,Andre,Green,280767
183,87,37,-FW-,FW,Danny Graham,Daniel,Graham,10816
175,75,28,-AMC-AML-AMR-FW-,"AM(CLR),FW",Kerim Mrabti,Kerim,Mrabti,144281
180,76,37,-AMC-FW-,"AM(C),FW",David Nugent,David,Nugent,7616
186,80,35,-FW-,FW,Tomer Hemed,Tomer,Hemed,28981
179,74,27,-DR-ML-MR-,"D(R),M(LR)",Jacob Murphy,Jacob,Murphy,141486
176,72,32,-MC-ML-MR-,M(CLR),Lewis Holtby,Lewis,Holtby,41004
180,85,27,-AMR-FW-,"AM(R),FW",Mamadou Thiam,Mamadou,Thiam,294505
185,73,30,-DL-FW-MC-ML-MR-,"D(L),M(CLR),FW",Adam Reach,Adam,Reach,101135
182,89,28,-AMC-AMR-FW-,"AM(CR),FW",Dominic Samuel,Dominic,Samuel,122377
0,0,23,-FW-,FW,Josh Davison,Josh,Davison,386499
175,71,32,-FW-,FW,Sam Winnall,Sam,Winnall,94040
0,0,22,-AMR-FW-,"AM(R),FW",Stephen Walker,Stephen,Walker,362218
175,74,32,-AMC-FW-,"AM(C),FW",Rodri,Rodrigo,Ríos Lozano,84026
175,74,31,-AMC-AML-AMR-FW-,"AM(CLR),FW",Callum McManaman,Callum,McManaman,74885
177,80,30,-FW-MC-ML-MR-,"M(CLR),FW",Gavin Massey,Gavin,Massey,302850
176,0,25,-AML-AMR-,AM(LR),Olamide Shodipo,Olamide,Shodipo,322134
189,87,22,-AML-FW-,"AM(L),FW",James Scott,James,Scott,395552
176,70,25,-FW-,FW,Callum Hendry,Callum,Hendry,397016
178,67,30,-FW-,FW,Curtis Main,Curtis,Main,40306
175,70,23,-AMC-AML-AMR-FW-,"AM(CLR),FW",Glenn Middleton,Glenn,Middleton,363667
0,0,27,-AML-FW-,"AM(L),FW",Joel Nouble,Joel,Nouble,148499
0,0,23,-FW-,FW,Alex Greive,Alex,Greive,431485
0,0,23,-FW-,FW,Zak Rudden,Zak,Rudden,382380
178,60,30,-FW-,FW,Stevie May,Stevie,May,235851
175,0,26,-FW-,FW,Eamonn Brophy,Eamonn,Brophy,376887
0,0,27,-FW-,FW,Daniel Mullen,Daniel,Mullen,421235
0,0,20,-FW-,FW,Elias Melkersen,Elias,Melkersen,396279
183,75,22,"",Forward,Sebastian Soto,Sebastian,Soto,372593
0,0,21,"",Forward,Michael Ruth,Michael,Ruth,398163
196,70,35,-AML-AMR-FW-,"AM(LR),FW",Kyle Lafferty,Kyle,Lafferty,13841
171,65,40,-AMR-FW-,"AM(R),FW",Jermain Defoe,Jermain,Defoe,2837
188,78,21,-AML-FW-,"AM(L),FW",Ryan Edmondson,Ryan,Edmondson,357077
177,79,26,-FW-,FW,Alfredo Morelos,Alfredo,Morelos,364241
180,76,32,-FW-,FW,Leigh Griffiths,Leigh,Griffiths,26498
178,65,30,-AMC-AML-AMR-FW-,"AM(CLR),FW",Kemar Roofe,Kemar,Roofe,101634
172,66,29,-AMR-FW-,"AM(R),FW",Martin Boyle,Martin,Boyle,397026
185,77,30,-FW-,FW,Christian Doidge,Christian,Doidge,124695
178,72,33,-AMC-AML-FW-,"AM(CL),FW",Jamie Murphy,Jamie,Murphy,25829
180,70,25,-FW-,FW,Kevin Nisbet,Kevin,Nisbet,397025
175,65,25,-AMC-AML-AMR-,AM(CLR),Scott Wright,Scott,Wright,398162
182,87,29,-AML-FW-,"AM(L),FW",Tony Watt,Tony,Watt,82370
185,65,27,-FW-MC-ML-MR-,"M(CLR),FW",Ryan Hedges,Ryan,Hedges,333354
183,78,25,-FW-,FW,Albian Ajeti,Albian,Ajeti,143693
178,73,32,-AMC-AMR-,AM(CR),Peter Pawlett,Peter,Pawlett,38461
194,87,31,-FW-,FW,Jordan White,Jordan,White,397151
173,0,26,-AMC-AML-AMR-FW-,"AM(CLR),FW",Greg Kiltie,Greg,Kiltie,397034
191,85,30,-FW-,FW,Nicke Kabamba,Nicke,Kabamba,342804
191,86,32,-AMC-FW-,"AM(C),FW",Jay Emmanuel-Thomas,Jay,Emmanuel-Thomas,74342
188,79,32,-FW-MC-MR-,"M(CR),FW",Michael O'Halloran,Michael,O'Halloran,106497
174,76,28,-FW-,FW,Christopher Kane,Christopher,Kane,398920
183,75,35,-AMC-AML-AMR-,AM(CLR),Niall McGinn,Niall,McGinn,38627
178,66,31,-AMC-FW-,"AM(C),FW",Nicky Clark,Nicky,Clark,74882
178,70,30,-FW-,FW,Marc McNulty,Marc,McNulty,81827
170,0,24,-FW-,FW,Oli Shaw,Oli,Shaw,397144
185,78,27,-FW-,FW,Lawrence Shankland,Lawrence,Shankland,384861
168,64,30,-AMR-FW-,"AM(R),FW",Scott Robinson,Scott,Robinson,396801
183,78,28,-FW-,FW,David Moyo,David,Moyo,134236
173,0,30,-MC-,M(C),Scott Pittman,Scott,Pittman,396792
173,68,27,"",Forward,Junior Morias,Junior,Morias,139875
180,70,24,-AMC-AML-AMR-FW-,"AM(CLR),FW",Callum Lang,Callum,Lang,337425
188,80,28,-FW-,FW,Marios Ogkmpoe,Marios,Ogkmpoe,396805
175,66,24,"",Forward,Sherwin Seedorf,Sherwin,Seedorf,362229
188,0,26,-AML-FW-,"AM(L),FW",Ross Stewart,Ross,Stewart,397143
177,77,24,-FW-,FW,Bruce Anderson,Bruce,Anderson,396970
0,0,27,-FW-,FW,Daniel Whitehall,Daniel,Whitehall,387522
173,72,32,-FW-,FW,Jonathan Obika,Jonathan,Obika,69876
0,0,24,"",Forward,Scott Tiffoney,Scott,Tiffoney,397000
171,0,23,"",Forward,Callum Smith,Callum,Smith,397103
175,69,27,-DR-MC-MR-,"D(R),M(CR)",Drey Wright,Drey,Wright,134418
164,0,29,-MC-,M(C),Jason Holt,Jason,Holt,101589
180,70,32,-FW-,FW,Kristian Dennis,Kristian,Dennis,33936
170,68,34,-AMC-FW-,"AM(C),FW",Billy Mckay,Billy,Mckay,76881
179,79,27,-AML-AMR-FW-,"AM(LR),FW",Chris Long,Chris,Long,141579
182,69,23,-ML-MR-,M(LR),Connor McLennan,Connor,McLennan,396973
178,0,30,-FW-,FW,Matej Poplatnik,Matej,Poplatnik,397439
170,67,37,-AMC-AML-,AM(CL),Michael Gardyne,Michael,Gardyne,397146
185,82,23,-AML-FW-,"AM(L),FW",Louis Appéré,Louis,Appéré,397006
188,89,30,-AMC-,AM(C),Tomas Rogic,Tomas,Rogic,110164
190,80,26,"",Forward,Lars Lokotsch,Lars,Lokotsch,398921
188,79,28,-FW-,FW,Lee Erwin,Lee,Erwin,288763
175,78,31,-AMC-,AM(C),Scott Allan,Scott,Allan,92679
187,0,22,-FW-,FW,Jack Hamilton,Jack,Hamilton,397002
189,84,27,-FW-,FW,Florian Kamberi,Florian,Kamberi,259355
0,0,20,-FW-,FW,Andy Winter,Andy,Winter,397098
181,73,29,-FW-,FW,Gavin Reilly,Gavin,Reilly,362203
174,65,24,-MC-MR-,M(CR),Harrison Paton,Harrison,Paton,397142
178,80,28,-AML-AMR-FW-,"AM(LR),FW",Nathan Thomas,Nathan,Thomas,141516
172,60,34,-AMC-AML-,AM(CL),David Templeton,David,Templeton,362164
0,0,27,"",Forward,Tunde Owolabi,Tunde,Owolabi,397104
178,70,29,-MC-,M(C),Ross Callachan,Ross,Callachan,397097
180,73,27,-MC-,M(C),Ian Harkes,Ian,Harkes,334511
187,86,27,"",Forward,George Oakley,George,Oakley,259190
0,0,30,-FW-,FW,Guy Melamed,Guy,Melamed,405397
176,79,27,-FW-ML-MR-,"M(LR),FW",Dylan Connolly,Dylan,Connolly,261620
175,71,21,-MR-,M(R),Cameron Harper,Cameron,Harper,398270
191,81,31,-AMR-FW-,"AM(R),FW",Collin Quaner,Collin,Quaner,90996
174,0,23,-AMC-AML-FW-,"AM(CL),FW",Scott Twine,Scott,Twine,342867
178,0,26,-DR-MC-ML-MR-,"D(R),M(CLR)",Teddy Bishop,Teddy,Bishop,240850
188,78,30,-AMC-FW-,"AM(C),FW",Will Keane,Will,Keane,107940
0,0,20,"",Midfielder,Ben Knight,Ben,Knight,421976
178,66,34,-AMC-AML-AMR-FW-,"AM(CLR),FW",Chris Maguire,Chris,Maguire,13860
182,77,26,-AMC-AML-AMR-FW-,"AM(CLR),FW",Ronan Curtis,Ronan,Curtis,362127
188,0,30,-FW-,FW,Charlie Wyke,Charlie,Wyke,111787
0,0,21,-AMC-AML-AMR-,AM(CLR),Jack Rudoni,Jack,Rudoni,381107
182,70,26,-FW-MC-ML-MR-,"M(CLR),FW",Marcus Harness,Marcus,Harness,135714
188,78,31,-FW-,FW,Vadaine Oliver,Vadaine,Oliver,134606
181,73,28,-AMR-FW-,"AM(R),FW",Kayden Jackson,Kayden,Jackson,260119
177,74,34,-AMC-AML-AMR-FW-,"AM(CLR),FW",Mustapha Carayol,Mustapha,Carayol,31040
185,0,21,-FW-,FW,Kion Etete,Kion,Etete,366096
180,0,26,-FW-,FW,Colby Bishop,Colby,Bishop,381110
170,70,30,-AMC-AML-AMR-,AM(CLR),Daryl Horgan,Daryl,Horgan,98798
196,92,31,-FW-,FW,Ollie Palmer,Ollie,Palmer,134458
188,0,24,-FW-,FW,Joel Mumbongo,Joel,Mumbongo,341419
180,79,29,-FW-,FW,Ellis Harrison,Ellis,Harrison,134361
176,0,29,-AMC-AML-AMR-FW-,"AM(CLR),FW",Alfie May,Alfie,May,342815
176,72,32,-FW-,FW,Matty Taylor,Matty,Taylor,107490
185,86,25,-FW-,FW,Stephen Humphrys,Stephen,Humphrys,332127
180,73,25,-AMC-AML-FW-,"AM(CL),FW",Oladapo Afolayan,Oladapo,Afolayan,382797
0,0,21,-AMC-AML-,AM(CL),Josh Martin,Josh,Martin,391268
181,73,24,-AMR-FW-,"AM(R),FW",Sam Smith,Sam,Smith,342488
178,73,24,-AMC-AML-AMR-FW-,"AM(CLR),FW",Nathan Broadhead,Nathan,Broadhead,349671
183,62,25,-FW-,FW,Ryan Hardie,Ryan,Hardie,381131
186,75,28,-FW-,FW,Cole Stockton,Cole,Stockton,134446
178,0,20,-AMC-,AM(C),Lewis Fiorini,Lewis,Fiorini,422369
178,67,27,-FW-,FW,Dion Charles,Dion,Charles,134769
171,62,29,-AMC-AML-AMR-FW-,"AM(CLR),FW",Alex Pritchard,Alex,Pritchard,107848
180,75,29,-FW-,FW,Joe Ironside,Joe,Ironside,118328
183,72,29,-AMC-AML-AMR-FW-,"AM(CLR),FW",Aiden O'Brien,Aiden,O'Brien,105167
186,83,39,-FW-,FW,Chris Porter,Chris,Porter,8709
180,74,33,-FW-MC-ML-,"M(CL),FW",Sean McConville,Sean,McConville,71241
178,74,30,-AML-FW-,"AM(L),FW",Conor Washington,Conor,Washington,134541
192,85,31,-MC-,M(C),Harry Pell,Harry,Pell,134385
183,0,26,-AMC-AML-FW-,"AM(CL),FW",Daniel Udoh,Daniel,Udoh,313750
180,72,28,-AMC-AML-AMR-FW-,"AM(CLR),FW",Elliot Lee,Elliot,Lee,123169
178,74,33,-DR-MR-,"D(R),M(R)",Matty Blair,Matty,Blair,134633
186,75,21,-AMR-FW-,"AM(R),FW",Kyle Joseph,Kyle,Joseph,399446
186,76,29,-FW-,FW,Tom Hopper,Tom,Hopper,111012
0,0,21,-AML-,AM(L),J'Neil Bennett,J'Neil,Bennett,425063
0,0,24,-FW-,FW,Gerard Garner,Gerard,Garner,366278
180,76,23,-AML-FW-,"AM(L),FW",Niall Ennis,Niall,Ennis,342795
191,82,28,-FW-,FW,Mikael Mandron,Mikael,Mandron,128573
180,76,34,-FW-MC-ML-MR-,"M(CLR),FW",Anthony Pilkington,Anthony,Pilkington,23348
176,79,33,-FW-,FW,Kieran Agard,Kieran,Agard,43389
185,75,30,-AMC-FW-,"AM(C),FW",John Marquis,John,Marquis,80203
178,68,36,-FW-,FW,Andy Williams,Andy,Williams,13683
188,86,33,-FW-,FW,John Akinde,John,Akinde,139078
172,70,25,-AMC-AML-FW-,"AM(CL),FW",Harry Chapman,Harry,Chapman,312652
183,60,29,-FW-,FW,Joe Pigott,Joe,Pigott,134025
188,76,31,-FW-,FW,Ryan Bowman,Ryan,Bowman,134105
179,74,25,-AMC-AML-,AM(CL),Marcus Browne,Marcus,Browne,303387
180,82,29,-AMC-AML-AMR-FW-,"AM(CLR),FW",Saido Berahino,Saido,Berahino,94024
0,0,20,"",Forward,Zach Robinson,Zach,Robinson,387505
182,73,25,-AML-FW-,"AM(L),FW",Brandon Hanlan,Brandon,Hanlan,331227
183,70,28,-FW-,FW,Mohamed Eisa,Mohamed,Eisa,138993
183,78,24,-FW-MR-,"M(R),FW",Jordon Garrick,Jordon,Garrick,381134
178,75,23,-FW-,FW,Luke Jephcott,Luke,Jephcott,366166
185,0,24,-FW-,FW,Daniel N'Lundulu,Daniel,N'Lundulu,382519
188,83,29,-FW-,FW,Aaron Amadi-Holloway,Aaron,Amadi-Holloway,101372
185,75,31,-FW-,FW,Kane Hemmings,Kane,Hemmings,98637
180,70,31,-FW-,FW,Will Grigg,Will,Grigg,70118
172,63,22,-FW-,FW,George Lloyd,George,Lloyd,362199
0,0,25,-FW-,FW,Lewis Mansell,Lewis,Mansell,406232
175,73,32,-FW-,FW,James Norwood,James,Norwood,362182
182,75,32,-FW-,FW,Oumar Niasse,Oumar,Niasse,111141
182,79,34,-FW-,FW,Eóin Doyle,Eóin,Doyle,134671
0,0,22,-FW-,FW,Korede Adedoyin,Korede,Adedoyin,421350
0,0,19,-AML-AMR-,AM(LR),Cian Hayes,Cian,Hayes,429304
0,0,22,-FW-,FW,Gassan Ahadme,Gassan,Ahadme,421914
180,77,30,-FW-ML-MR-,"M(LR),FW",Nathaniel Mendez-Laing,Nathaniel,Mendez-Laing,87393
180,80,33,-DR-FW-MC-ML-MR-,"D(R),M(CLR),FW",Lucas Akins,Lucas,Akins,134343
0,0,19,-AMR-FW-,"AM(R),FW",Tom Bloxham,Tom,Bloxham,412412
0,0,21,-AMC-AML-AMR-FW-,"AM(CLR),FW",Ayoub Assal,Ayoub,Assal,410051
187,0,30,-AML-AMR-FW-,"AM(LR),FW",Arthur Gnahoua,Arthur,Gnahoua,138713
189,73,21,-AML-FW-,"AM(L),FW",Adedapo Awokoya-Mebude,Adedapo,Awokoya-Mebude,422385
170,71,27,-AMC-AML-AMR-FW-,"AM(CLR),FW",Gavin Whyte,Gavin,Whyte,203762
0,0,25,-AML-AMR-FW-,"AM(LR),FW",Jonah Ayunga,Jonah,Ayunga,366058
0,0,22,-FW-,FW,Reo Griffiths,Reo,Griffiths,431977
183,70,27,-AML-AMR-FW-,"AM(LR),FW",Joseph Dodoo,Joseph,Dodoo,294850
0,0,22,"",Forward,Josh Woods,Josh,Woods,429637
173,0,31,-AMC-AML-AMR-FW-,"AM(CLR),FW",Danny Lloyd,Daniel,Lloyd-McGoldrick,342896
189,0,21,-FW-,FW,Aaron Pressley,Aaron,Pressley,406680
185,80,26,-AML-AMR-FW-,"AM(LR),FW",Omari Patrick,Omari,Patrick,342807
174,71,25,-MC-ML-MR-,M(CLR),Daniel Crowley,Daniel,Crowley,136461
0,0,18,"",Forward,Freddie Draper,Freddie,Draper,413466
180,81,34,-DC-DL-MC-ML-,"D(CL),M(CL)",Tommy Rowe,Tommy,Rowe,134425
175,74,31,-AMC-AML-AMR-,AM(CLR),Michael Jacobs,Michael,Jacobs,78154
183,77,25,-FW-ML-MR-,"M(LR),FW",Daniel Agyei,Daniel,Agyei,275887
173,64,25,-MC-ML-MR-,M(CLR),Callum Ainley,Callum,Ainley,295446
0,0,19,-FW-,FW,Mason Burstow,Mason,Burstow,427632
0,0,24,-DC-DL-DR-MC-ML-MR-,"D(CLR),M(CLR)",Robbie McKenzie,Robbie,McKenzie,344328
0,0,21,"",Forward,Terry Ablade,Terry,Ablade,426328
0,0,20,-FW-,FW,Ademipo Odubeko,Ademipo,Odubeko,409116
196,80,20,-FW-,FW,Tiago Çukur,Tiago,Çukur,421921
0,0,23,"",Midfielder,Rosaire Longelo,Rosaire,Longelo,431286
184,0,20,-FW-,FW,Christian Saydee,Christian,Saydee,388716
178,65,25,-FW-MC-ML-MR-,"M(CLR),FW",Rekeil Pyke,Rekeil,Pyke,343021
178,76,28,-AML-AMR-FW-,"AM(LR),FW",Jordy Hiwula-Mayifuila,Jordy,Hiwula-Mayifuila,288784
191,75,22,-AMR-FW-,"AM(R),FW",Joshua Kayode,Joshua,Kayode,371499
187,80,24,"",Forward,Derick Osei Yaw,Derick,Osei Yaw,399436
0,0,20,"",Forward,Thomas Dickson-Peters,Thomas,Dickson-Peters,406950
173,0,23,-MR-,M(R),Charlie Seaman,Charlie,Seaman,387565
0,0,21,"",Midfielder,Marcel Lewis,Marcel,Lewis,422731
