ID,duelAerialLost,duelAerialTotal,duelAerialWon
26576,14.0,32.0,18.0
26577,1.0,2.0,1.0
26578,2.0,7.0,5.0
26579,3.0,8.0,5.0
26580,2.0,10.0,8.0
26581,9.0,22.0,13.0
26582,2.0,4.0,2.0
26583,1.0,12.0,11.0
26584,10.0,15.0,5.0
26585,6.0,14.0,8.0
26586,5.0,9.0,4.0
26587,3.0,4.0,1.0
26588,1.0,2.0,1.0
26589,1.0,3.0,2.0
26590,3.0,4.0,1.0
26591,4.0,5.0,1.0
26592,8.0,11.0,3.0
26593,13.0,19.0,6.0
26594,2.0,2.0,0.0
26595,0.0,2.0,2.0
26596,1.0,2.0,1.0
26597,5.0,10.0,5.0
26598,14.0,25.0,11.0
26599,0.0,0.0,0.0
26600,0.0,0.0,0.0
26601,3.0,4.0,1.0
26602,6.0,8.0,2.0
26603,1.0,1.0,0.0
26604,0.0,1.0,1.0
26605,4.0,6.0,2.0
26606,2.0,7.0,5.0
26607,4.0,7.0,3.0
26608,16.0,25.0,9.0
26609,2.0,3.0,1.0
26610,1.0,1.0,0.0
26611,3.0,5.0,2.0
26612,0.0,0.0,0.0
26613,7.0,8.0,1.0
26614,7.0,9.0,2.0
26615,1.0,1.0,0.0
26616,9.0,22.0,13.0
26617,7.0,10.0,3.0
26618,3.0,4.0,1.0
26619,0.0,1.0,1.0
26620,3.0,5.0,2.0
26621,9.0,16.0,7.0
26622,3.0,5.0,2.0
26623,1.0,2.0,1.0
26624,1.0,2.0,1.0
26625,2.0,3.0,1.0
26626,1.0,1.0,0.0
26627,14.0,29.0,15.0
26628,1.0,1.0,0.0
26629,1.0,1.0,0.0
26630,2.0,5.0,3.0
26631,0.0,0.0,0.0
26632,3.0,6.0,3.0
26633,7.0,14.0,7.0
26634,0.0,2.0,2.0
26635,2.0,5.0,3.0
26636,6.0,12.0,6.0
26637,79.0,163.0,84.0
26638,1.0,6.0,5.0
26639,12.0,18.0,6.0
26640,11.0,23.0,12.0
26641,8.0,14.0,6.0
26642,12.0,25.0,13.0
26643,19.0,40.0,21.0
26644,7.0,8.0,1.0
26645,5.0,12.0,7.0
26646,36.0,110.0,74.0
26647,10.0,16.0,6.0
26648,6.0,7.0,1.0
26649,0.0,2.0,2.0
26650,3.0,5.0,2.0
26651,14.0,30.0,16.0
26652,3.0,5.0,2.0
26653,15.0,31.0,16.0
26654,1.0,1.0,0.0
26655,11.0,14.0,3.0
26656,1.0,1.0,0.0
26657,16.0,43.0,27.0
26658,20.0,45.0,25.0
26659,7.0,8.0,1.0
26660,21.0,58.0,37.0
26661,11.0,15.0,4.0
26662,19.0,41.0,22.0
26663,21.0,46.0,25.0
26664,12.0,14.0,2.0
26665,12.0,36.0,24.0
26666,21.0,36.0,15.0
26667,6.0,13.0,7.0
26668,0.0,0.0,0.0
26669,1.0,2.0,1.0
26670,0.0,2.0,2.0
26671,15.0,27.0,12.0
26672,14.0,21.0,7.0
26673,5.0,18.0,13.0
26674,15.0,49.0,34.0
26675,18.0,27.0,9.0
26676,12.0,29.0,17.0
26677,21.0,43.0,22.0
26678,3.0,5.0,2.0
26679,14.0,34.0,20.0
26680,5.0,16.0,11.0
26681,26.0,60.0,34.0
26682,14.0,27.0,13.0
26683,1.0,4.0,3.0
26684,17.0,33.0,16.0
26685,20.0,45.0,25.0
26686,5.0,7.0,2.0
26687,15.0,28.0,13.0
26688,8.0,14.0,6.0
26689,2.0,5.0,3.0
26690,9.0,29.0,20.0
26691,1.0,1.0,0.0
26692,14.0,39.0,25.0
26693,4.0,10.0,6.0
26694,15.0,28.0,13.0
26695,5.0,8.0,3.0
26696,8.0,15.0,7.0
26697,8.0,10.0,2.0
26698,5.0,7.0,2.0
26699,16.0,22.0,6.0
26700,1.0,3.0,2.0
26701,8.0,14.0,6.0
26702,5.0,6.0,1.0
26703,14.0,39.0,25.0
26704,25.0,50.0,25.0
26705,5.0,6.0,1.0
26706,5.0,12.0,7.0
26707,8.0,10.0,2.0
26708,0.0,1.0,1.0
26709,13.0,19.0,6.0
26710,6.0,12.0,6.0
26711,6.0,12.0,6.0
26712,6.0,9.0,3.0
26713,16.0,32.0,16.0
26714,24.0,47.0,23.0
26715,16.0,49.0,33.0
26716,4.0,12.0,8.0
26717,25.0,42.0,17.0
26718,0.0,0.0,0.0
26719,22.0,31.0,9.0
26720,16.0,25.0,9.0
26721,17.0,37.0,20.0
26722,26.0,57.0,31.0
26723,13.0,27.0,14.0
26724,0.0,1.0,1.0
26725,8.0,12.0,4.0
26726,9.0,16.0,7.0
26727,6.0,9.0,3.0
26728,3.0,5.0,2.0
26729,3.0,4.0,1.0
26730,14.0,27.0,13.0
26731,4.0,11.0,7.0
26732,0.0,1.0,1.0
26733,16.0,26.0,10.0
26734,14.0,17.0,3.0
26735,5.0,9.0,4.0
26736,4.0,10.0,6.0
26737,6.0,10.0,4.0
26738,0.0,1.0,1.0
26739,0.0,6.0,6.0
26740,2.0,3.0,1.0
26741,10.0,17.0,7.0
26742,5.0,7.0,2.0
26743,16.0,38.0,22.0
26744,10.0,20.0,10.0
26745,9.0,10.0,1.0
26746,0.0,0.0,0.0
26747,3.0,6.0,3.0
26748,0.0,0.0,0.0
26749,2.0,4.0,2.0
26750,3.0,5.0,2.0
26751,6.0,10.0,4.0
26752,0.0,1.0,1.0
26753,0.0,0.0,0.0
26754,0.0,0.0,0.0
26755,6.0,11.0,5.0
26756,1.0,1.0,0.0
26757,5.0,6.0,1.0
26758,3.0,11.0,8.0
26759,1.0,3.0,2.0
26760,5.0,7.0,2.0
26761,1.0,3.0,2.0
26762,1.0,7.0,6.0
26763,0.0,0.0,0.0
26764,0.0,0.0,0.0
26765,1.0,1.0,0.0
26766,4.0,7.0,3.0
26767,3.0,5.0,2.0
26768,1.0,1.0,0.0
26769,2.0,2.0,0.0
26770,0.0,1.0,1.0
26771,0.0,0.0,0.0
26772,1.0,1.0,0.0
26773,0.0,0.0,0.0
26774,1.0,1.0,0.0
26775,0.0,0.0,0.0
26776,1.0,1.0,0.0
26777,2.0,2.0,0.0
26778,0.0,2.0,2.0
26779,5.0,7.0,2.0
26780,0.0,0.0,0.0
26781,0.0,3.0,3.0
26782,4.0,8.0,4.0
26783,2.0,11.0,9.0
26784,2.0,2.0,0.0
26785,12.0,32.0,20.0
26786,22.0,52.0,30.0
26787,7.0,27.0,20.0
26788,0.0,0.0,0.0
26789,6.0,12.0,6.0
26790,3.0,7.0,4.0
26791,1.0,5.0,4.0
26792,3.0,5.0,2.0
26793,15.0,24.0,9.0
26794,5.0,16.0,11.0
26795,11.0,25.0,14.0
26796,12.0,29.0,17.0
26797,1.0,1.0,0.0
26798,2.0,4.0,2.0
26799,16.0,35.0,19.0
26800,0.0,0.0,0.0
26801,6.0,14.0,8.0
26802,13.0,17.0,4.0
26803,35.0,66.0,31.0
26804,4.0,11.0,7.0
26805,11.0,25.0,14.0
26806,9.0,11.0,2.0
26807,27.0,55.0,28.0
26808,10.0,33.0,23.0
26809,1.0,2.0,1.0
26810,24.0,43.0,19.0
26811,2.0,4.0,2.0
26812,10.0,23.0,13.0
26813,40.0,79.0,39.0
26814,10.0,25.0,15.0
26815,4.0,7.0,3.0
26816,4.0,5.0,1.0
26817,2.0,3.0,1.0
26818,31.0,42.0,11.0
26819,2.0,15.0,13.0
26820,10.0,16.0,6.0
26821,13.0,17.0,4.0
26822,29.0,55.0,26.0
26823,15.0,28.0,13.0
26824,28.0,84.0,56.0
26825,7.0,14.0,7.0
26826,1.0,2.0,1.0
26827,0.0,1.0,1.0
26828,0.0,1.0,1.0
26829,10.0,17.0,7.0
26830,0.0,3.0,3.0
26831,1.0,2.0,1.0
26832,20.0,30.0,10.0
26833,10.0,15.0,5.0
26834,8.0,12.0,4.0
26835,17.0,40.0,23.0
26836,2.0,4.0,2.0
26837,8.0,13.0,5.0
26838,8.0,16.0,8.0
26839,21.0,60.0,39.0
26840,3.0,3.0,0.0
26841,3.0,3.0,0.0
26842,47.0,95.0,48.0
26843,25.0,50.0,25.0
26844,9.0,21.0,12.0
26845,7.0,20.0,13.0
26846,5.0,10.0,5.0
26847,2.0,11.0,9.0
26848,6.0,10.0,4.0
26849,7.0,14.0,7.0
26850,1.0,7.0,6.0
26851,0.0,0.0,0.0
26852,2.0,5.0,3.0
26853,8.0,12.0,4.0
26854,12.0,24.0,12.0
26855,15.0,26.0,11.0
26856,4.0,5.0,1.0
26857,15.0,18.0,3.0
26858,1.0,2.0,1.0
26859,12.0,18.0,6.0
26860,3.0,6.0,3.0
26861,4.0,8.0,4.0
26862,1.0,4.0,3.0
26863,9.0,22.0,13.0
26864,7.0,28.0,21.0
26865,17.0,40.0,23.0
26866,8.0,18.0,10.0
26867,2.0,2.0,0.0
26868,4.0,8.0,4.0
26869,12.0,16.0,4.0
26870,9.0,24.0,15.0
26871,6.0,14.0,8.0
26872,8.0,9.0,1.0
26873,3.0,6.0,3.0
26874,7.0,12.0,5.0
26875,0.0,0.0,0.0
26876,2.0,3.0,1.0
26877,4.0,4.0,0.0
26878,4.0,8.0,4.0
26879,17.0,32.0,15.0
26880,4.0,8.0,4.0
26881,0.0,0.0,0.0
26882,4.0,5.0,1.0
26883,19.0,42.0,23.0
26884,9.0,19.0,10.0
26885,1.0,1.0,0.0
26886,10.0,24.0,14.0
26887,6.0,13.0,7.0
26888,0.0,0.0,0.0
26889,1.0,3.0,2.0
26890,8.0,10.0,2.0
26891,2.0,5.0,3.0
26892,1.0,1.0,0.0
26893,1.0,1.0,0.0
26894,0.0,0.0,0.0
26895,12.0,19.0,7.0
26896,0.0,0.0,0.0
26897,13.0,23.0,10.0
26898,0.0,1.0,1.0
26899,13.0,21.0,8.0
26900,5.0,12.0,7.0
26901,10.0,20.0,10.0
26902,2.0,3.0,1.0
26903,1.0,1.0,0.0
26904,2.0,2.0,0.0
26905,0.0,0.0,0.0
26906,1.0,1.0,0.0
26907,1.0,1.0,0.0
26908,1.0,1.0,0.0
26909,1.0,2.0,1.0
26910,0.0,1.0,1.0
26911,2.0,2.0,0.0
26912,1.0,6.0,5.0
26913,7.0,17.0,10.0
26914,6.0,8.0,2.0
26915,1.0,2.0,1.0
26916,15.0,43.0,28.0
26917,20.0,38.0,18.0
26918,11.0,23.0,12.0
26919,27.0,58.0,31.0
26920,3.0,11.0,8.0
26921,20.0,60.0,40.0
26922,8.0,13.0,5.0
26923,20.0,50.0,30.0
26924,5.0,9.0,4.0
26925,0.0,0.0,0.0
26926,27.0,48.0,21.0
26927,1.0,1.0,0.0
26928,7.0,16.0,9.0
26929,9.0,14.0,5.0
26930,2.0,8.0,6.0
26931,6.0,12.0,6.0
26932,7.0,21.0,14.0
26933,0.0,0.0,0.0
26934,3.0,3.0,0.0
26935,0.0,2.0,2.0
26936,3.0,5.0,2.0
26937,38.0,84.0,46.0
26938,20.0,38.0,18.0
26939,3.0,3.0,0.0
26940,0.0,0.0,0.0
26941,4.0,7.0,3.0
26942,0.0,1.0,1.0
26943,3.0,5.0,2.0
26944,1.0,3.0,2.0
26945,1.0,3.0,2.0
26946,18.0,58.0,40.0
26947,8.0,16.0,8.0
26948,1.0,4.0,3.0
26949,2.0,5.0,3.0
26950,2.0,3.0,1.0
26951,6.0,9.0,3.0
26952,10.0,18.0,8.0
26953,2.0,3.0,1.0
26954,5.0,14.0,9.0
26955,4.0,7.0,3.0
26956,21.0,49.0,28.0
26957,6.0,12.0,6.0
26958,14.0,25.0,11.0
26959,0.0,4.0,4.0
26960,7.0,17.0,10.0
26961,8.0,12.0,4.0
26962,2.0,4.0,2.0
26963,10.0,21.0,11.0
26964,31.0,69.0,38.0
26965,8.0,16.0,8.0
26966,0.0,0.0,0.0
26967,28.0,80.0,52.0
26968,3.0,12.0,9.0
26969,11.0,17.0,6.0
26970,2.0,5.0,3.0
26971,22.0,33.0,11.0
26972,3.0,4.0,1.0
26973,8.0,14.0,6.0
26974,18.0,26.0,8.0
26975,3.0,7.0,4.0
26976,3.0,6.0,3.0
26977,1.0,5.0,4.0
26978,3.0,4.0,1.0
26979,2.0,6.0,4.0
26980,4.0,8.0,4.0
26981,17.0,33.0,16.0
26982,16.0,48.0,32.0
26983,2.0,3.0,1.0
26984,6.0,13.0,7.0
26985,1.0,1.0,0.0
26986,14.0,23.0,9.0
26987,6.0,9.0,3.0
26988,4.0,10.0,6.0
26989,11.0,23.0,12.0
26990,1.0,1.0,0.0
26991,8.0,15.0,7.0
26992,9.0,10.0,1.0
26993,7.0,14.0,7.0
26994,1.0,1.0,0.0
26995,18.0,39.0,21.0
26996,20.0,40.0,20.0
26997,8.0,19.0,11.0
26998,7.0,18.0,11.0
26999,1.0,3.0,2.0
27000,8.0,13.0,5.0
27001,1.0,1.0,0.0
27002,1.0,1.0,0.0
27003,0.0,0.0,0.0
27004,1.0,1.0,0.0
27005,0.0,2.0,2.0
27006,12.0,26.0,14.0
27007,24.0,44.0,20.0
27008,14.0,26.0,12.0
27009,1.0,1.0,0.0
27010,2.0,2.0,0.0
27011,21.0,42.0,21.0
27012,4.0,14.0,10.0
27013,5.0,9.0,4.0
27014,0.0,0.0,0.0
27015,1.0,3.0,2.0
27016,8.0,21.0,13.0
27017,0.0,0.0,0.0
27018,0.0,1.0,1.0
27019,11.0,15.0,4.0
27020,14.0,16.0,2.0
27021,16.0,34.0,18.0
27022,10.0,25.0,15.0
27023,2.0,4.0,2.0
27024,0.0,0.0,0.0
27025,4.0,5.0,1.0
27026,5.0,9.0,4.0
27027,2.0,7.0,5.0
27028,0.0,2.0,2.0
27029,1.0,2.0,1.0
27030,4.0,7.0,3.0
27031,2.0,4.0,2.0
27032,8.0,12.0,4.0
27033,0.0,0.0,0.0
27034,0.0,0.0,0.0
27035,0.0,2.0,2.0
27036,1.0,1.0,0.0
27037,2.0,5.0,3.0
27038,0.0,0.0,0.0
27039,0.0,0.0,0.0
27040,2.0,3.0,1.0
27041,2.0,2.0,0.0
27042,1.0,1.0,0.0
27043,0.0,1.0,1.0
27044,4.0,5.0,1.0
27045,4.0,6.0,2.0
27046,13.0,23.0,10.0
27047,20.0,59.0,39.0
27048,3.0,6.0,3.0
27049,2.0,3.0,1.0
27050,4.0,11.0,7.0
27051,1.0,8.0,7.0
27052,0.0,0.0,0.0
27053,5.0,11.0,6.0
27054,0.0,2.0,2.0
27055,10.0,24.0,14.0
27056,8.0,17.0,9.0
27057,5.0,15.0,10.0
27058,6.0,25.0,19.0
27059,6.0,13.0,7.0
27060,4.0,8.0,4.0
27061,4.0,6.0,2.0
27062,10.0,11.0,1.0
27063,1.0,2.0,1.0
27064,9.0,34.0,25.0
27065,23.0,59.0,36.0
27066,9.0,43.0,34.0
27067,0.0,1.0,1.0
27068,28.0,71.0,43.0
27069,11.0,19.0,8.0
27070,3.0,6.0,3.0
27071,8.0,12.0,4.0
27072,4.0,21.0,17.0
27073,19.0,36.0,17.0
27074,2.0,9.0,7.0
27075,23.0,35.0,12.0
27076,7.0,18.0,11.0
27077,15.0,39.0,24.0
27078,3.0,7.0,4.0
27079,0.0,0.0,0.0
27080,3.0,6.0,3.0
27081,14.0,35.0,21.0
27082,15.0,21.0,6.0
27083,6.0,13.0,7.0
27084,11.0,17.0,6.0
27085,30.0,60.0,30.0
27086,0.0,2.0,2.0
27087,5.0,9.0,4.0
27088,12.0,25.0,13.0
27089,11.0,16.0,5.0
27090,4.0,8.0,4.0
27091,3.0,8.0,5.0
27092,14.0,27.0,13.0
27093,10.0,12.0,2.0
27094,1.0,1.0,0.0
27095,4.0,5.0,1.0
27096,10.0,11.0,1.0
27097,2.0,2.0,0.0
27098,8.0,19.0,11.0
27099,27.0,51.0,24.0
27100,23.0,39.0,16.0
27101,8.0,12.0,4.0
27102,4.0,14.0,10.0
27103,8.0,17.0,9.0
27104,0.0,0.0,0.0
27105,26.0,48.0,22.0
27106,2.0,4.0,2.0
27107,1.0,1.0,0.0
27108,1.0,1.0,0.0
27109,6.0,12.0,6.0
27110,1.0,2.0,1.0
27111,12.0,17.0,5.0
27112,0.0,1.0,1.0
27113,13.0,20.0,7.0
27114,4.0,12.0,8.0
27115,8.0,10.0,2.0
27116,12.0,31.0,19.0
27117,8.0,11.0,3.0
27118,8.0,20.0,12.0
27119,23.0,47.0,24.0
27120,3.0,9.0,6.0
27121,24.0,43.0,19.0
27122,4.0,8.0,4.0
27123,8.0,18.0,10.0
27124,0.0,0.0,0.0
27125,12.0,23.0,11.0
27126,17.0,25.0,8.0
27127,21.0,62.0,41.0
27128,21.0,44.0,23.0
27129,6.0,11.0,5.0
27130,3.0,6.0,3.0
27131,16.0,40.0,24.0
27132,17.0,25.0,8.0
27133,4.0,5.0,1.0
27134,20.0,46.0,26.0
27135,10.0,27.0,17.0
27136,3.0,4.0,1.0
27137,1.0,2.0,1.0
27138,19.0,35.0,16.0
27139,1.0,1.0,0.0
27140,18.0,30.0,12.0
27141,16.0,24.0,8.0
27142,3.0,7.0,4.0
27143,21.0,30.0,9.0
27144,12.0,24.0,12.0
27145,20.0,35.0,15.0
27146,24.0,42.0,18.0
27147,14.0,31.0,17.0
27148,31.0,45.0,14.0
27149,0.0,0.0,0.0
27150,16.0,30.0,14.0
27151,16.0,35.0,19.0
27152,5.0,7.0,2.0
27153,2.0,7.0,5.0
27154,5.0,6.0,1.0
27155,7.0,14.0,7.0
27156,1.0,5.0,4.0
27157,0.0,0.0,0.0
27158,5.0,12.0,7.0
27159,0.0,4.0,4.0
27160,6.0,9.0,3.0
27161,3.0,13.0,10.0
27162,11.0,20.0,9.0
27163,1.0,3.0,2.0
27164,2.0,3.0,1.0
27165,0.0,0.0,0.0
27166,4.0,4.0,0.0
27167,1.0,1.0,0.0
27168,1.0,1.0,0.0
27169,1.0,2.0,1.0
27170,0.0,0.0,0.0
27171,0.0,0.0,0.0
27172,1.0,2.0,1.0
27173,1.0,2.0,1.0
27174,0.0,1.0,1.0
27175,1.0,1.0,0.0
27176,3.0,4.0,1.0
27177,7.0,14.0,7.0
27178,1.0,4.0,3.0
27179,10.0,19.0,9.0
27180,1.0,3.0,2.0
27181,2.0,2.0,0.0
27182,3.0,5.0,2.0
27183,21.0,52.0,31.0
27184,1.0,7.0,6.0
27185,1.0,2.0,1.0
27186,1.0,10.0,9.0
27187,0.0,0.0,0.0
27188,22.0,62.0,40.0
27189,1.0,3.0,2.0
27190,3.0,6.0,3.0
27191,1.0,2.0,1.0
27192,2.0,5.0,3.0
27193,21.0,38.0,17.0
27194,4.0,6.0,2.0
27195,0.0,0.0,0.0
27196,3.0,10.0,7.0
27197,18.0,38.0,20.0
27198,2.0,5.0,3.0
27199,3.0,3.0,0.0
27200,5.0,11.0,6.0
27201,7.0,20.0,13.0
27202,11.0,19.0,8.0
27203,24.0,56.0,32.0
27204,4.0,15.0,11.0
27205,0.0,0.0,0.0
27206,4.0,11.0,7.0
27207,3.0,6.0,3.0
27208,13.0,27.0,14.0
27209,9.0,14.0,5.0
27210,2.0,6.0,4.0
27211,9.0,14.0,5.0
27212,6.0,15.0,9.0
27213,3.0,9.0,6.0
27214,17.0,35.0,18.0
27215,9.0,14.0,5.0
27216,8.0,18.0,10.0
27217,1.0,3.0,2.0
27218,11.0,23.0,12.0
27219,4.0,7.0,3.0
27220,18.0,41.0,23.0
27221,11.0,13.0,2.0
27222,0.0,0.0,0.0
27223,14.0,33.0,19.0
27224,10.0,17.0,7.0
27225,7.0,11.0,4.0
27226,11.0,21.0,10.0
27227,4.0,10.0,6.0
27228,4.0,5.0,1.0
27229,18.0,37.0,19.0
27230,10.0,18.0,8.0
27231,12.0,29.0,17.0
27232,8.0,11.0,3.0
27233,18.0,32.0,14.0
27234,1.0,1.0,0.0
27235,41.0,73.0,32.0
27236,8.0,24.0,16.0
27237,17.0,22.0,5.0
27238,2.0,5.0,3.0
27239,1.0,1.0,0.0
27240,2.0,9.0,7.0
27241,14.0,21.0,7.0
27242,8.0,13.0,5.0
27243,33.0,44.0,11.0
27244,37.0,59.0,22.0
27245,1.0,4.0,3.0
27246,11.0,21.0,10.0
27247,5.0,10.0,5.0
27248,38.0,66.0,28.0
27249,0.0,1.0,1.0
27250,15.0,22.0,7.0
27251,9.0,16.0,7.0
27252,6.0,8.0,2.0
27253,4.0,6.0,2.0
27254,9.0,15.0,6.0
27255,0.0,0.0,0.0
27256,20.0,24.0,4.0
27257,5.0,7.0,2.0
27258,6.0,9.0,3.0
27259,6.0,8.0,2.0
27260,10.0,19.0,9.0
27261,7.0,16.0,9.0
27262,2.0,5.0,3.0
27263,1.0,1.0,0.0
27264,4.0,9.0,5.0
27265,18.0,24.0,6.0
27266,13.0,39.0,26.0
27267,3.0,3.0,0.0
27268,16.0,31.0,15.0
27269,0.0,1.0,1.0
27270,2.0,5.0,3.0
27271,25.0,52.0,27.0
27272,2.0,8.0,6.0
27273,2.0,5.0,3.0
27274,13.0,21.0,8.0
27275,3.0,8.0,5.0
27276,10.0,18.0,8.0
27277,14.0,21.0,7.0
27278,44.0,72.0,28.0
27279,9.0,13.0,4.0
27280,1.0,2.0,1.0
27281,0.0,0.0,0.0
27282,14.0,27.0,13.0
27283,2.0,2.0,0.0
27284,1.0,1.0,0.0
27285,0.0,1.0,1.0
27286,0.0,2.0,2.0
27287,9.0,12.0,3.0
27288,2.0,4.0,2.0
27289,2.0,2.0,0.0
27290,3.0,5.0,2.0
27291,0.0,0.0,0.0
27292,1.0,1.0,0.0
27293,2.0,2.0,0.0
27294,1.0,2.0,1.0
27295,1.0,1.0,0.0
27296,0.0,0.0,0.0
27297,0.0,1.0,1.0
27298,0.0,0.0,0.0
27299,2.0,2.0,0.0
27300,1.0,1.0,0.0
27301,3.0,3.0,0.0
27302,4.0,4.0,0.0
27303,1.0,1.0,0.0
27304,1.0,1.0,0.0
27305,1.0,3.0,2.0
27306,3.0,7.0,4.0
27307,14.0,29.0,15.0
27308,34.0,83.0,49.0
27309,0.0,2.0,2.0
27310,0.0,0.0,0.0
27311,12.0,41.0,29.0
27312,4.0,18.0,14.0
27313,2.0,4.0,2.0
27314,1.0,3.0,2.0
27315,27.0,36.0,9.0
27316,4.0,5.0,1.0
27317,0.0,0.0,0.0
27318,7.0,10.0,3.0
27319,29.0,41.0,12.0
27320,3.0,3.0,0.0
27321,20.0,26.0,6.0
27322,2.0,6.0,4.0
27323,3.0,4.0,1.0
27324,15.0,44.0,29.0
27325,30.0,64.0,34.0
27326,2.0,2.0,0.0
27327,12.0,50.0,38.0
27328,21.0,58.0,37.0
27329,48.0,101.0,53.0
27330,7.0,20.0,13.0
27331,15.0,23.0,8.0
27332,2.0,3.0,1.0
27333,0.0,0.0,0.0
27334,5.0,5.0,0.0
27335,13.0,36.0,23.0
27336,2.0,6.0,4.0
27337,11.0,30.0,19.0
27338,16.0,35.0,19.0
27339,3.0,5.0,2.0
27340,5.0,8.0,3.0
27341,7.0,8.0,1.0
27342,0.0,3.0,3.0
27343,1.0,1.0,0.0
27344,0.0,0.0,0.0
27345,0.0,1.0,1.0
27346,8.0,15.0,7.0
27347,6.0,13.0,7.0
27348,33.0,65.0,32.0
27349,3.0,4.0,1.0
27350,11.0,23.0,12.0
27351,1.0,1.0,0.0
27352,23.0,45.0,22.0
27353,19.0,39.0,20.0
27354,14.0,17.0,3.0
27355,5.0,10.0,5.0
27356,15.0,19.0,4.0
27357,33.0,58.0,25.0
27358,31.0,61.0,30.0
27359,41.0,84.0,43.0
27360,14.0,18.0,4.0
27361,44.0,76.0,32.0
27362,43.0,89.0,46.0
27363,5.0,10.0,5.0
27364,18.0,39.0,21.0
27365,33.0,85.0,52.0
27366,20.0,34.0,14.0
27367,1.0,1.0,0.0
27368,7.0,12.0,5.0
27369,0.0,3.0,3.0
27370,16.0,26.0,10.0
27371,22.0,42.0,20.0
27372,11.0,23.0,12.0
27373,30.0,43.0,13.0
27374,22.0,71.0,49.0
27375,10.0,14.0,4.0
27376,16.0,29.0,13.0
27377,3.0,6.0,3.0
27378,10.0,17.0,7.0
27379,24.0,33.0,9.0
27380,1.0,3.0,2.0
27381,0.0,0.0,0.0
27382,10.0,20.0,10.0
27383,16.0,25.0,9.0
27384,4.0,5.0,1.0
27385,5.0,8.0,3.0
27386,6.0,9.0,3.0
27387,4.0,11.0,7.0
27388,3.0,4.0,1.0
27389,14.0,43.0,29.0
27390,1.0,1.0,0.0
27391,17.0,41.0,24.0
27392,13.0,27.0,14.0
27393,56.0,86.0,30.0
27394,26.0,43.0,17.0
27395,7.0,13.0,6.0
27396,2.0,3.0,1.0
27397,0.0,0.0,0.0
27398,17.0,29.0,12.0
27399,4.0,8.0,4.0
27400,5.0,9.0,4.0
27401,16.0,28.0,12.0
27402,4.0,4.0,0.0
27403,2.0,5.0,3.0
27404,13.0,21.0,8.0
27405,14.0,23.0,9.0
27406,19.0,29.0,10.0
27407,5.0,6.0,1.0
27408,10.0,22.0,12.0
27409,6.0,7.0,1.0
27410,50.0,66.0,16.0
27411,3.0,6.0,3.0
27412,11.0,18.0,7.0
27413,8.0,13.0,5.0
27414,0.0,0.0,0.0
27415,4.0,12.0,8.0
27416,5.0,12.0,7.0
27417,11.0,26.0,15.0
27418,13.0,26.0,13.0
27419,7.0,9.0,2.0
27420,9.0,19.0,10.0
27421,5.0,7.0,2.0
27422,4.0,7.0,3.0
27423,0.0,1.0,1.0
27424,19.0,31.0,12.0
27425,0.0,0.0,0.0
27426,6.0,8.0,2.0
27427,1.0,2.0,1.0
27428,2.0,2.0,0.0
27429,14.0,25.0,11.0
27430,9.0,11.0,2.0
27431,1.0,4.0,3.0
27432,1.0,10.0,9.0
27433,9.0,17.0,8.0
27434,4.0,6.0,2.0
27435,6.0,7.0,1.0
27436,3.0,8.0,5.0
27437,2.0,3.0,1.0
27438,0.0,0.0,0.0
27439,1.0,1.0,0.0
27440,1.0,1.0,0.0
27441,3.0,4.0,1.0
27442,1.0,1.0,0.0
27443,2.0,2.0,0.0
27444,0.0,0.0,0.0
27445,0.0,0.0,0.0
27446,1.0,3.0,2.0
27447,1.0,2.0,1.0
27448,0.0,1.0,1.0
27449,1.0,1.0,0.0
27450,0.0,0.0,0.0
27451,1.0,3.0,2.0
27452,0.0,0.0,0.0
27453,0.0,0.0,0.0
27454,5.0,5.0,0.0
27455,1.0,1.0,0.0
27456,4.0,5.0,1.0
27457,1.0,1.0,0.0
27458,0.0,0.0,0.0
27459,4.0,6.0,2.0
27460,2.0,3.0,1.0
27461,4.0,8.0,4.0
27462,1.0,3.0,2.0
27463,6.0,8.0,2.0
27464,2.0,9.0,7.0
27465,3.0,6.0,3.0
27466,2.0,2.0,0.0
27467,1.0,2.0,1.0
27468,5.0,13.0,8.0
27469,0.0,0.0,0.0
27470,1.0,3.0,2.0
27471,6.0,22.0,16.0
27472,7.0,12.0,5.0
27473,18.0,44.0,26.0
27474,2.0,2.0,0.0
27475,15.0,17.0,2.0
27476,6.0,12.0,6.0
27477,12.0,26.0,14.0
27478,0.0,0.0,0.0
27479,39.0,76.0,37.0
27480,9.0,15.0,6.0
27481,13.0,34.0,21.0
27482,1.0,3.0,2.0
27483,20.0,34.0,14.0
27484,3.0,8.0,5.0
27485,24.0,43.0,19.0
27486,2.0,4.0,2.0
27487,6.0,19.0,13.0
27488,4.0,6.0,2.0
27489,21.0,63.0,42.0
27490,35.0,79.0,44.0
27491,5.0,7.0,2.0
27492,16.0,23.0,7.0
27493,45.0,75.0,30.0
27494,13.0,25.0,12.0
27495,0.0,0.0,0.0
27496,5.0,8.0,3.0
27497,25.0,34.0,9.0
27498,8.0,13.0,5.0
27499,6.0,10.0,4.0
27500,2.0,2.0,0.0
27501,8.0,13.0,5.0
27502,12.0,30.0,18.0
27503,2.0,4.0,2.0
27504,22.0,59.0,37.0
27505,31.0,97.0,66.0
27506,11.0,27.0,16.0
