ID,tackleWonTotal,tackleTotalAttempted,challengeLost
23879,1.0,1.0,0.0
23880,5.0,7.0,2.0
23881,8.0,11.0,3.0
23882,1.0,4.0,3.0
23883,5.0,6.0,1.0
23884,2.0,11.0,9.0
23885,8.0,9.0,1.0
23886,9.0,12.0,3.0
23887,1.0,1.0,0.0
23888,5.0,6.0,1.0
23889,22.0,37.0,15.0
23890,15.0,23.0,8.0
23891,8.0,11.0,3.0
23892,6.0,9.0,3.0
23893,17.0,21.0,4.0
23894,10.0,11.0,1.0
23895,1.0,1.0,0.0
23896,11.0,16.0,5.0
23897,22.0,30.0,8.0
23898,4.0,6.0,2.0
23899,3.0,7.0,4.0
23900,23.0,29.0,6.0
23901,1.0,3.0,2.0
23902,22.0,32.0,10.0
23903,11.0,13.0,2.0
23904,0.0,3.0,3.0
23905,2.0,3.0,1.0
23906,3.0,9.0,6.0
23907,5.0,7.0,2.0
23908,9.0,9.0,0.0
23909,0.0,0.0,0.0
23910,1.0,2.0,1.0
23911,5.0,7.0,2.0
23912,24.0,34.0,10.0
23913,2.0,3.0,1.0
23914,2.0,3.0,1.0
23915,13.0,28.0,15.0
23916,5.0,9.0,4.0
23917,19.0,31.0,12.0
23918,22.0,30.0,8.0
23919,2.0,3.0,1.0
23920,15.0,20.0,5.0
23921,6.0,8.0,2.0
23922,12.0,14.0,2.0
23923,22.0,30.0,8.0
23924,0.0,0.0,0.0
23925,0.0,2.0,2.0
23926,2.0,3.0,1.0
23927,3.0,9.0,6.0
23928,1.0,2.0,1.0
23929,7.0,11.0,4.0
23930,10.0,10.0,0.0
23931,1.0,1.0,0.0
23932,7.0,12.0,5.0
23933,4.0,7.0,3.0
23934,4.0,5.0,1.0
23935,8.0,18.0,10.0
23936,0.0,2.0,2.0
23937,10.0,11.0,1.0
23938,3.0,3.0,0.0
23939,0.0,1.0,1.0
23940,14.0,19.0,5.0
23941,2.0,3.0,1.0
23942,4.0,7.0,3.0
23943,6.0,10.0,4.0
23944,2.0,2.0,0.0
23945,5.0,9.0,4.0
23946,3.0,3.0,0.0
23947,1.0,1.0,0.0
23948,2.0,2.0,0.0
23949,1.0,2.0,1.0
23950,0.0,0.0,0.0
23951,5.0,8.0,3.0
23952,0.0,0.0,0.0
23953,1.0,2.0,1.0
23954,0.0,0.0,0.0
23955,0.0,0.0,0.0
23956,1.0,2.0,1.0
23957,2.0,8.0,6.0
23958,2.0,4.0,2.0
23959,2.0,4.0,2.0
23960,2.0,2.0,0.0
23961,1.0,5.0,4.0
23962,4.0,6.0,2.0
23963,0.0,0.0,0.0
23964,0.0,0.0,0.0
23965,1.0,1.0,0.0
23966,1.0,1.0,0.0
23967,0.0,0.0,0.0
23968,0.0,1.0,1.0
23969,2.0,4.0,2.0
23970,4.0,6.0,2.0
23971,1.0,1.0,0.0
23972,6.0,6.0,0.0
23973,0.0,0.0,0.0
23974,1.0,1.0,0.0
23975,4.0,10.0,6.0
23976,0.0,1.0,1.0
23977,0.0,0.0,0.0
23978,0.0,2.0,2.0
23979,0.0,0.0,0.0
23980,1.0,1.0,0.0
23981,0.0,0.0,0.0
23982,0.0,0.0,0.0
23983,0.0,1.0,1.0
23984,1.0,4.0,3.0
23985,0.0,0.0,0.0
23986,1.0,2.0,1.0
23987,0.0,2.0,2.0
23988,4.0,7.0,3.0
23989,1.0,1.0,0.0
23990,5.0,7.0,2.0
23991,3.0,4.0,1.0
23992,5.0,12.0,7.0
23993,0.0,0.0,0.0
23994,3.0,4.0,1.0
23995,6.0,10.0,4.0
23996,0.0,0.0,0.0
23997,3.0,3.0,0.0
23998,4.0,4.0,0.0
23999,18.0,21.0,3.0
24000,33.0,58.0,25.0
24001,5.0,11.0,6.0
24002,2.0,2.0,0.0
24003,4.0,7.0,3.0
24004,6.0,8.0,2.0
24005,67.0,108.0,41.0
24006,12.0,17.0,5.0
24007,0.0,0.0,0.0
24008,24.0,33.0,9.0
24009,1.0,2.0,1.0
24010,3.0,4.0,1.0
24011,23.0,36.0,13.0
24012,6.0,6.0,0.0
24013,1.0,2.0,1.0
24014,5.0,6.0,1.0
24015,4.0,5.0,1.0
24016,4.0,6.0,2.0
24017,6.0,13.0,7.0
24018,1.0,2.0,1.0
24019,4.0,5.0,1.0
24020,7.0,14.0,7.0
24021,1.0,3.0,2.0
24022,8.0,10.0,2.0
24023,13.0,18.0,5.0
24024,15.0,20.0,5.0
24025,4.0,5.0,1.0
24026,5.0,7.0,2.0
24027,4.0,5.0,1.0
24028,4.0,10.0,6.0
24029,4.0,10.0,6.0
24030,17.0,19.0,2.0
24031,3.0,6.0,3.0
24032,3.0,5.0,2.0
24033,11.0,22.0,11.0
24034,11.0,17.0,6.0
24035,5.0,5.0,0.0
24036,3.0,4.0,1.0
24037,3.0,6.0,3.0
24038,3.0,3.0,0.0
24039,2.0,2.0,0.0
24040,22.0,27.0,5.0
24041,3.0,3.0,0.0
24042,1.0,4.0,3.0
24043,9.0,15.0,6.0
24044,1.0,1.0,0.0
24045,10.0,15.0,5.0
24046,6.0,13.0,7.0
24047,0.0,0.0,0.0
24048,3.0,3.0,0.0
24049,1.0,4.0,3.0
24050,2.0,3.0,1.0
24051,7.0,8.0,1.0
24052,1.0,1.0,0.0
24053,32.0,47.0,15.0
24054,0.0,0.0,0.0
24055,2.0,2.0,0.0
24056,5.0,6.0,1.0
24057,1.0,1.0,0.0
24058,0.0,0.0,0.0
24059,3.0,5.0,2.0
24060,1.0,2.0,1.0
24061,6.0,10.0,4.0
24062,0.0,1.0,1.0
24063,1.0,1.0,0.0
24064,4.0,6.0,2.0
24065,2.0,3.0,1.0
24066,2.0,2.0,0.0
24067,2.0,4.0,2.0
24068,0.0,1.0,1.0
24069,2.0,4.0,2.0
24070,1.0,1.0,0.0
24071,3.0,4.0,1.0
24072,1.0,2.0,1.0
24073,0.0,1.0,1.0
24074,1.0,1.0,0.0
24075,0.0,0.0,0.0
24076,1.0,1.0,0.0
24077,0.0,0.0,0.0
24078,0.0,1.0,1.0
24079,0.0,0.0,0.0
24080,0.0,0.0,0.0
24081,0.0,0.0,0.0
24082,1.0,2.0,1.0
24083,0.0,0.0,0.0
24084,4.0,6.0,2.0
24085,2.0,5.0,3.0
24086,1.0,2.0,1.0
24087,0.0,0.0,0.0
24088,1.0,1.0,0.0
24089,0.0,0.0,0.0
24090,1.0,1.0,0.0
24091,1.0,2.0,1.0
24092,4.0,6.0,2.0
24093,3.0,3.0,0.0
24094,0.0,1.0,1.0
24095,0.0,0.0,0.0
24096,1.0,2.0,1.0
24097,2.0,5.0,3.0
24098,0.0,1.0,1.0
24099,1.0,2.0,1.0
24100,42.0,58.0,16.0
24101,1.0,10.0,9.0
24102,0.0,2.0,2.0
24103,2.0,3.0,1.0
24104,2.0,3.0,1.0
24105,1.0,3.0,2.0
24106,0.0,2.0,2.0
24107,5.0,5.0,0.0
24108,1.0,4.0,3.0
24109,2.0,4.0,2.0
24110,19.0,40.0,21.0
24111,13.0,16.0,3.0
24112,5.0,8.0,3.0
24113,16.0,27.0,11.0
24114,0.0,1.0,1.0
24115,5.0,6.0,1.0
24116,7.0,9.0,2.0
24117,0.0,2.0,2.0
24118,3.0,5.0,2.0
24119,7.0,14.0,7.0
24120,0.0,0.0,0.0
24121,2.0,9.0,7.0
24122,1.0,5.0,4.0
24123,22.0,29.0,7.0
24124,13.0,21.0,8.0
24125,0.0,1.0,1.0
24126,1.0,4.0,3.0
24127,5.0,9.0,4.0
24128,14.0,22.0,8.0
24129,3.0,5.0,2.0
24130,7.0,13.0,6.0
24131,4.0,8.0,4.0
24132,9.0,13.0,4.0
24133,5.0,7.0,2.0
24134,12.0,25.0,13.0
24135,0.0,1.0,1.0
24136,2.0,4.0,2.0
24137,5.0,6.0,1.0
24138,5.0,6.0,1.0
24139,2.0,3.0,1.0
24140,1.0,1.0,0.0
24141,11.0,20.0,9.0
24142,1.0,1.0,0.0
24143,1.0,3.0,2.0
24144,3.0,6.0,3.0
24145,0.0,1.0,1.0
24146,10.0,11.0,1.0
24147,5.0,7.0,2.0
24148,2.0,3.0,1.0
24149,15.0,19.0,4.0
24150,21.0,31.0,10.0
24151,3.0,3.0,0.0
24152,2.0,6.0,4.0
24153,6.0,12.0,6.0
24154,3.0,4.0,1.0
24155,5.0,8.0,3.0
24156,3.0,3.0,0.0
24157,3.0,7.0,4.0
24158,5.0,8.0,3.0
24159,0.0,1.0,1.0
24160,7.0,9.0,2.0
24161,2.0,4.0,2.0
24162,1.0,3.0,2.0
24163,2.0,3.0,1.0
24164,1.0,1.0,0.0
24165,7.0,15.0,8.0
24166,0.0,2.0,2.0
24167,0.0,1.0,1.0
24168,3.0,6.0,3.0
24169,2.0,7.0,5.0
24170,2.0,6.0,4.0
24171,0.0,3.0,3.0
24172,0.0,1.0,1.0
24173,0.0,0.0,0.0
24174,4.0,6.0,2.0
24175,0.0,0.0,0.0
24176,0.0,0.0,0.0
24177,1.0,6.0,5.0
24178,3.0,3.0,0.0
24179,2.0,5.0,3.0
24180,2.0,2.0,0.0
24181,0.0,3.0,3.0
24182,11.0,28.0,17.0
24183,7.0,11.0,4.0
24184,4.0,7.0,3.0
24185,5.0,7.0,2.0
24186,17.0,26.0,9.0
24187,0.0,0.0,0.0
24188,7.0,18.0,11.0
24189,3.0,7.0,4.0
24190,6.0,16.0,10.0
24191,3.0,6.0,3.0
24192,0.0,1.0,1.0
24193,1.0,1.0,0.0
24194,12.0,16.0,4.0
24195,14.0,21.0,7.0
24196,1.0,6.0,5.0
24197,4.0,6.0,2.0
24198,4.0,8.0,4.0
24199,4.0,7.0,3.0
24200,1.0,2.0,1.0
24201,1.0,1.0,0.0
24202,2.0,3.0,1.0
24203,4.0,6.0,2.0
24204,10.0,20.0,10.0
24205,11.0,11.0,0.0
24206,4.0,4.0,0.0
24207,2.0,3.0,1.0
24208,2.0,4.0,2.0
24209,0.0,1.0,1.0
24210,2.0,3.0,1.0
24211,6.0,13.0,7.0
24212,9.0,18.0,9.0
24213,3.0,4.0,1.0
24214,4.0,7.0,3.0
24215,12.0,30.0,18.0
24216,9.0,14.0,5.0
24217,1.0,4.0,3.0
24218,3.0,6.0,3.0
24219,14.0,25.0,11.0
24220,3.0,5.0,2.0
24221,1.0,3.0,2.0
24222,12.0,19.0,7.0
24223,1.0,2.0,1.0
24224,21.0,30.0,9.0
24225,4.0,7.0,3.0
24226,4.0,4.0,0.0
24227,1.0,9.0,8.0
24228,2.0,7.0,5.0
24229,1.0,3.0,2.0
24230,1.0,1.0,0.0
24231,5.0,13.0,8.0
24232,6.0,11.0,5.0
24233,19.0,28.0,9.0
24234,5.0,7.0,2.0
24235,2.0,2.0,0.0
24236,5.0,10.0,5.0
24237,2.0,2.0,0.0
24238,3.0,5.0,2.0
24239,3.0,3.0,0.0
24240,2.0,9.0,7.0
24241,2.0,3.0,1.0
24242,9.0,12.0,3.0
24243,0.0,6.0,6.0
24244,4.0,5.0,1.0
24245,1.0,2.0,1.0
24246,14.0,22.0,8.0
24247,0.0,2.0,2.0
24248,2.0,6.0,4.0
24249,5.0,6.0,1.0
24250,4.0,6.0,2.0
24251,5.0,8.0,3.0
24252,8.0,12.0,4.0
24253,1.0,1.0,0.0
24254,0.0,2.0,2.0
24255,1.0,2.0,1.0
24256,3.0,4.0,1.0
24257,1.0,1.0,0.0
24258,4.0,6.0,2.0
24259,1.0,2.0,1.0
24260,2.0,8.0,6.0
24261,1.0,1.0,0.0
24262,0.0,0.0,0.0
24263,4.0,6.0,2.0
24264,0.0,0.0,0.0
24265,2.0,4.0,2.0
24266,1.0,2.0,1.0
24267,0.0,0.0,0.0
24268,7.0,7.0,0.0
24269,0.0,0.0,0.0
24270,0.0,0.0,0.0
24271,1.0,1.0,0.0
24272,9.0,11.0,2.0
24273,4.0,7.0,3.0
24274,2.0,2.0,0.0
24275,1.0,1.0,0.0
24276,0.0,1.0,1.0
24277,1.0,1.0,0.0
24278,1.0,1.0,0.0
24279,2.0,3.0,1.0
24280,5.0,5.0,0.0
24281,5.0,5.0,0.0
24282,6.0,8.0,2.0
24283,3.0,4.0,1.0
24284,5.0,7.0,2.0
24285,9.0,11.0,2.0
24286,1.0,1.0,0.0
24287,1.0,1.0,0.0
24288,5.0,5.0,0.0
24289,3.0,3.0,0.0
24290,1.0,2.0,1.0
24291,10.0,24.0,14.0
24292,0.0,2.0,2.0
24293,0.0,2.0,2.0
24294,6.0,6.0,0.0
24295,2.0,2.0,0.0
24296,2.0,4.0,2.0
24297,7.0,10.0,3.0
24298,3.0,3.0,0.0
24299,7.0,7.0,0.0
24300,2.0,3.0,1.0
24301,2.0,3.0,1.0
24302,4.0,5.0,1.0
24303,2.0,4.0,2.0
24304,6.0,8.0,2.0
24305,1.0,3.0,2.0
24306,1.0,1.0,0.0
24307,1.0,1.0,0.0
24308,1.0,1.0,0.0
24309,7.0,9.0,2.0
24310,0.0,1.0,1.0
24311,0.0,0.0,0.0
24312,7.0,13.0,6.0
24313,9.0,18.0,9.0
24314,2.0,2.0,0.0
24315,1.0,1.0,0.0
24316,3.0,5.0,2.0
24317,2.0,2.0,0.0
24318,6.0,7.0,1.0
24319,4.0,6.0,2.0
24320,17.0,23.0,6.0
24321,1.0,2.0,1.0
24322,1.0,1.0,0.0
24323,0.0,2.0,2.0
24324,1.0,4.0,3.0
24325,2.0,3.0,1.0
24326,5.0,6.0,1.0
24327,2.0,3.0,1.0
24328,0.0,2.0,2.0
24329,0.0,0.0,0.0
24330,1.0,1.0,0.0
24331,0.0,0.0,0.0
24332,0.0,2.0,2.0
24333,2.0,3.0,1.0
24334,0.0,0.0,0.0
24335,1.0,1.0,0.0
24336,0.0,2.0,2.0
24337,0.0,0.0,0.0
24338,0.0,1.0,1.0
24339,2.0,2.0,0.0
24340,1.0,1.0,0.0
24341,1.0,1.0,0.0
24342,16.0,21.0,5.0
24343,0.0,0.0,0.0
24344,6.0,11.0,5.0
24345,1.0,2.0,1.0
24346,3.0,3.0,0.0
24347,1.0,3.0,2.0
24348,0.0,0.0,0.0
24349,1.0,1.0,0.0
24350,15.0,21.0,6.0
24351,3.0,3.0,0.0
24352,5.0,5.0,0.0
24353,2.0,3.0,1.0
24354,1.0,4.0,3.0
24355,8.0,16.0,8.0
24356,8.0,11.0,3.0
24357,6.0,7.0,1.0
24358,1.0,3.0,2.0
24359,10.0,14.0,4.0
24360,1.0,2.0,1.0
24361,9.0,13.0,4.0
24362,2.0,3.0,1.0
24363,6.0,17.0,11.0
24364,4.0,5.0,1.0
24365,8.0,16.0,8.0
24366,10.0,17.0,7.0
24367,0.0,1.0,1.0
24368,2.0,4.0,2.0
24369,34.0,46.0,12.0
24370,15.0,23.0,8.0
24371,5.0,7.0,2.0
24372,10.0,14.0,4.0
24373,2.0,3.0,1.0
24374,2.0,2.0,0.0
24375,3.0,5.0,2.0
24376,1.0,3.0,2.0
24377,8.0,9.0,1.0
24378,22.0,30.0,8.0
24379,1.0,2.0,1.0
24380,6.0,7.0,1.0
24381,0.0,1.0,1.0
24382,8.0,14.0,6.0
24383,0.0,1.0,1.0
24384,3.0,3.0,0.0
24385,1.0,2.0,1.0
24386,5.0,5.0,0.0
24387,2.0,2.0,0.0
24388,2.0,6.0,4.0
24389,6.0,8.0,2.0
24390,0.0,1.0,1.0
24391,4.0,6.0,2.0
24392,8.0,11.0,3.0
24393,1.0,2.0,1.0
24394,5.0,5.0,0.0
24395,0.0,0.0,0.0
24396,1.0,1.0,0.0
24397,0.0,1.0,1.0
24398,0.0,0.0,0.0
24399,5.0,7.0,2.0
24400,4.0,6.0,2.0
24401,2.0,4.0,2.0
24402,3.0,4.0,1.0
24403,4.0,5.0,1.0
24404,0.0,0.0,0.0
24405,4.0,8.0,4.0
24406,6.0,10.0,4.0
24407,7.0,14.0,7.0
24408,4.0,6.0,2.0
24409,2.0,2.0,0.0
24410,1.0,1.0,0.0
24411,1.0,1.0,0.0
24412,2.0,4.0,2.0
24413,0.0,1.0,1.0
24414,0.0,3.0,3.0
24415,5.0,7.0,2.0
24416,1.0,1.0,0.0
24417,0.0,1.0,1.0
24418,1.0,2.0,1.0
24419,0.0,0.0,0.0
24420,1.0,1.0,0.0
24421,2.0,3.0,1.0
24422,1.0,4.0,3.0
24423,6.0,8.0,2.0
24424,2.0,3.0,1.0
24425,3.0,6.0,3.0
24426,1.0,1.0,0.0
24427,4.0,7.0,3.0
24428,4.0,9.0,5.0
24429,4.0,6.0,2.0
24430,19.0,37.0,18.0
24431,4.0,5.0,1.0
24432,6.0,9.0,3.0
24433,0.0,0.0,0.0
24434,11.0,20.0,9.0
24435,0.0,0.0,0.0
24436,10.0,20.0,10.0
24437,15.0,22.0,7.0
24438,1.0,1.0,0.0
24439,5.0,6.0,1.0
24440,8.0,12.0,4.0
24441,2.0,3.0,1.0
24442,6.0,9.0,3.0
24443,1.0,6.0,5.0
24444,4.0,5.0,1.0
24445,5.0,9.0,4.0
24446,14.0,19.0,5.0
24447,0.0,0.0,0.0
24448,2.0,9.0,7.0
24449,3.0,3.0,0.0
24450,2.0,4.0,2.0
24451,3.0,5.0,2.0
24452,3.0,6.0,3.0
24453,3.0,4.0,1.0
24454,7.0,9.0,2.0
24455,14.0,20.0,6.0
24456,2.0,7.0,5.0
24457,2.0,2.0,0.0
24458,11.0,15.0,4.0
24459,0.0,2.0,2.0
24460,6.0,12.0,6.0
24461,6.0,8.0,2.0
24462,0.0,0.0,0.0
24463,3.0,4.0,1.0
24464,0.0,0.0,0.0
24465,1.0,6.0,5.0
24466,6.0,8.0,2.0
24467,3.0,5.0,2.0
24468,1.0,3.0,2.0
24469,5.0,19.0,14.0
24470,2.0,4.0,2.0
24471,3.0,4.0,1.0
24472,2.0,4.0,2.0
24473,1.0,1.0,0.0
24474,0.0,0.0,0.0
24475,3.0,5.0,2.0
24476,0.0,0.0,0.0
24477,1.0,2.0,1.0
24478,0.0,0.0,0.0
24479,0.0,0.0,0.0
24480,2.0,2.0,0.0
24481,1.0,1.0,0.0
24482,0.0,0.0,0.0
24483,0.0,1.0,1.0
24484,1.0,1.0,0.0
24485,0.0,0.0,0.0
24486,1.0,3.0,2.0
24487,3.0,6.0,3.0
24488,0.0,2.0,2.0
24489,1.0,2.0,1.0
24490,1.0,1.0,0.0
24491,2.0,3.0,1.0
24492,1.0,1.0,0.0
24493,1.0,2.0,1.0
24494,5.0,8.0,3.0
24495,0.0,0.0,0.0
24496,3.0,8.0,5.0
24497,12.0,17.0,5.0
24498,2.0,2.0,0.0
24499,3.0,3.0,0.0
24500,0.0,1.0,1.0
24501,8.0,19.0,11.0
24502,0.0,2.0,2.0
24503,10.0,25.0,15.0
24504,19.0,38.0,19.0
24505,2.0,2.0,0.0
24506,1.0,2.0,1.0
24507,1.0,3.0,2.0
24508,2.0,2.0,0.0
24509,1.0,2.0,1.0
24510,7.0,7.0,0.0
24511,3.0,4.0,1.0
24512,1.0,6.0,5.0
24513,4.0,5.0,1.0
24514,16.0,27.0,11.0
24515,3.0,5.0,2.0
24516,0.0,4.0,4.0
24517,11.0,18.0,7.0
24518,4.0,10.0,6.0
24519,2.0,4.0,2.0
24520,1.0,1.0,0.0
24521,4.0,7.0,3.0
24522,1.0,5.0,4.0
24523,6.0,11.0,5.0
24524,2.0,5.0,3.0
24525,1.0,1.0,0.0
24526,9.0,13.0,4.0
24527,14.0,27.0,13.0
24528,0.0,2.0,2.0
24529,4.0,5.0,1.0
24530,9.0,17.0,8.0
24531,1.0,9.0,8.0
24532,7.0,11.0,4.0
24533,1.0,2.0,1.0
24534,2.0,3.0,1.0
24535,3.0,7.0,4.0
24536,2.0,4.0,2.0
24537,1.0,1.0,0.0
24538,0.0,5.0,5.0
24539,6.0,8.0,2.0
24540,2.0,3.0,1.0
24541,2.0,4.0,2.0
24542,2.0,2.0,0.0
24543,17.0,35.0,18.0
24544,1.0,2.0,1.0
24545,0.0,3.0,3.0
24546,15.0,19.0,4.0
24547,7.0,8.0,1.0
24548,0.0,1.0,1.0
24549,1.0,2.0,1.0
24550,2.0,3.0,1.0
24551,5.0,7.0,2.0
24552,2.0,2.0,0.0
24553,1.0,2.0,1.0
24554,2.0,4.0,2.0
24555,0.0,0.0,0.0
24556,0.0,0.0,0.0
24557,0.0,1.0,1.0
24558,3.0,5.0,2.0
24559,1.0,1.0,0.0
24560,0.0,0.0,0.0
24561,1.0,4.0,3.0
24562,0.0,0.0,0.0
24563,1.0,4.0,3.0
24564,1.0,1.0,0.0
24565,5.0,7.0,2.0
24566,1.0,1.0,0.0
24567,1.0,4.0,3.0
24568,0.0,0.0,0.0
24569,0.0,1.0,1.0
24570,0.0,0.0,0.0
24571,0.0,0.0,0.0
24572,0.0,1.0,1.0
24573,0.0,1.0,1.0
24574,4.0,5.0,1.0
24575,4.0,5.0,1.0
24576,3.0,6.0,3.0
24577,3.0,6.0,3.0
24578,3.0,3.0,0.0
24579,1.0,4.0,3.0
24580,2.0,2.0,0.0
24581,8.0,11.0,3.0
24582,3.0,4.0,1.0
24583,3.0,10.0,7.0
24584,4.0,7.0,3.0
24585,6.0,8.0,2.0
24586,3.0,3.0,0.0
24587,4.0,6.0,2.0
24588,10.0,12.0,2.0
24589,1.0,2.0,1.0
24590,2.0,2.0,0.0
24591,4.0,4.0,0.0
24592,6.0,9.0,3.0
24593,4.0,6.0,2.0
24594,2.0,7.0,5.0
24595,0.0,0.0,0.0
24596,4.0,13.0,9.0
24597,1.0,2.0,1.0
24598,0.0,3.0,3.0
24599,0.0,0.0,0.0
24600,4.0,4.0,0.0
24601,0.0,1.0,1.0
24602,2.0,3.0,1.0
24603,1.0,3.0,2.0
24604,1.0,2.0,1.0
24605,3.0,5.0,2.0
24606,0.0,0.0,0.0
24607,1.0,1.0,0.0
24608,5.0,7.0,2.0
24609,1.0,2.0,1.0
24610,3.0,5.0,2.0
24611,0.0,0.0,0.0
24612,2.0,2.0,0.0
24613,1.0,6.0,5.0
24614,0.0,0.0,0.0
24615,8.0,11.0,3.0
24616,4.0,12.0,8.0
24617,1.0,3.0,2.0
24618,1.0,4.0,3.0
24619,4.0,5.0,1.0
24620,1.0,3.0,2.0
24621,0.0,1.0,1.0
24622,0.0,0.0,0.0
24623,9.0,19.0,10.0
24624,1.0,1.0,0.0
24625,1.0,2.0,1.0
24626,1.0,1.0,0.0
24627,3.0,4.0,1.0
24628,7.0,11.0,4.0
24629,0.0,5.0,5.0
24630,1.0,2.0,1.0
24631,2.0,3.0,1.0
24632,3.0,5.0,2.0
24633,1.0,3.0,2.0
24634,3.0,4.0,1.0
24635,0.0,0.0,0.0
24636,2.0,2.0,0.0
24637,1.0,2.0,1.0
24638,2.0,3.0,1.0
24639,1.0,1.0,0.0
24640,0.0,0.0,0.0
24641,0.0,1.0,1.0
24642,1.0,1.0,0.0
24643,2.0,4.0,2.0
24644,3.0,7.0,4.0
24645,4.0,5.0,1.0
24646,11.0,14.0,3.0
24647,3.0,9.0,6.0
24648,4.0,9.0,5.0
24649,2.0,4.0,2.0
24650,10.0,13.0,3.0
24651,4.0,4.0,0.0
24652,0.0,2.0,2.0
24653,1.0,2.0,1.0
24654,2.0,7.0,5.0
24655,17.0,25.0,8.0
24656,3.0,4.0,1.0
24657,3.0,3.0,0.0
24658,2.0,3.0,1.0
24659,1.0,1.0,0.0
24660,3.0,4.0,1.0
24661,2.0,10.0,8.0
24662,3.0,3.0,0.0
24663,10.0,10.0,0.0
24664,1.0,2.0,1.0
24665,1.0,1.0,0.0
24666,1.0,1.0,0.0
24667,3.0,4.0,1.0
24668,2.0,3.0,1.0
24669,1.0,2.0,1.0
24670,1.0,2.0,1.0
24671,1.0,3.0,2.0
24672,1.0,2.0,1.0
24673,4.0,12.0,8.0
24674,2.0,5.0,3.0
24675,0.0,0.0,0.0
24676,1.0,5.0,4.0
24677,0.0,0.0,0.0
24678,0.0,1.0,1.0
24679,1.0,1.0,0.0
24680,2.0,2.0,0.0
24681,2.0,3.0,1.0
24682,1.0,3.0,2.0
24683,3.0,4.0,1.0
24684,0.0,1.0,1.0
24685,0.0,1.0,1.0
24686,1.0,1.0,0.0
24687,0.0,0.0,0.0
24688,2.0,2.0,0.0
24689,1.0,2.0,1.0
24690,3.0,5.0,2.0
24691,2.0,4.0,2.0
24692,0.0,5.0,5.0
24693,0.0,2.0,2.0
24694,3.0,3.0,0.0
24695,3.0,3.0,0.0
24696,7.0,7.0,0.0
24697,2.0,6.0,4.0
24698,6.0,9.0,3.0
24699,2.0,4.0,2.0
24700,0.0,1.0,1.0
24701,0.0,0.0,0.0
24702,2.0,3.0,1.0
24703,3.0,4.0,1.0
24704,5.0,6.0,1.0
24705,1.0,2.0,1.0
24706,0.0,0.0,0.0
24707,2.0,2.0,0.0
24708,3.0,4.0,1.0
24709,1.0,3.0,2.0
24710,2.0,3.0,1.0
24711,0.0,0.0,0.0
24712,1.0,1.0,0.0
24713,2.0,3.0,1.0
24714,4.0,6.0,2.0
24715,3.0,7.0,4.0
24716,0.0,0.0,0.0
24717,3.0,3.0,0.0
24718,1.0,1.0,0.0
24719,3.0,5.0,2.0
24720,2.0,3.0,1.0
24721,2.0,2.0,0.0
24722,2.0,5.0,3.0
24723,0.0,2.0,2.0
24724,0.0,0.0,0.0
24725,1.0,4.0,3.0
24726,0.0,1.0,1.0
24727,1.0,4.0,3.0
24728,1.0,2.0,1.0
24729,0.0,1.0,1.0
24730,1.0,6.0,5.0
24731,1.0,1.0,0.0
24732,1.0,1.0,0.0
24733,1.0,2.0,1.0
24734,1.0,2.0,1.0
24735,3.0,4.0,1.0
24736,2.0,2.0,0.0
24737,1.0,4.0,3.0
24738,1.0,3.0,2.0
24739,0.0,0.0,0.0
24740,3.0,3.0,0.0
24741,0.0,0.0,0.0
24742,1.0,2.0,1.0
24743,1.0,2.0,1.0
24744,1.0,1.0,0.0
24745,1.0,4.0,3.0
24746,0.0,0.0,0.0
24747,3.0,5.0,2.0
24748,1.0,2.0,1.0
24749,1.0,1.0,0.0
24750,3.0,3.0,0.0
24751,0.0,0.0,0.0
24752,2.0,5.0,3.0
24753,0.0,0.0,0.0
24754,2.0,5.0,3.0
24755,7.0,12.0,5.0
24756,2.0,3.0,1.0
24757,2.0,3.0,1.0
24758,11.0,16.0,5.0
24759,0.0,2.0,2.0
24760,3.0,3.0,0.0
24761,7.0,11.0,4.0
24762,5.0,11.0,6.0
24763,0.0,2.0,2.0
24764,3.0,5.0,2.0
24765,1.0,2.0,1.0
24766,3.0,3.0,0.0
24767,3.0,4.0,1.0
24768,6.0,11.0,5.0
24769,2.0,3.0,1.0
24770,0.0,0.0,0.0
24771,15.0,22.0,7.0
24772,2.0,2.0,0.0
24773,3.0,3.0,0.0
24774,8.0,11.0,3.0
24775,1.0,4.0,3.0
24776,1.0,1.0,0.0
24777,0.0,0.0,0.0
24778,1.0,2.0,1.0
24779,0.0,4.0,4.0
24780,2.0,2.0,0.0
24781,1.0,1.0,0.0
24782,1.0,1.0,0.0
24783,1.0,1.0,0.0
24784,0.0,0.0,0.0
24785,0.0,2.0,2.0
24786,2.0,5.0,3.0
24787,0.0,0.0,0.0
24788,1.0,2.0,1.0
24789,5.0,9.0,4.0
24790,2.0,2.0,0.0
24791,2.0,6.0,4.0
24792,0.0,0.0,0.0
24793,5.0,6.0,1.0
24794,1.0,3.0,2.0
24795,3.0,5.0,2.0
24796,0.0,0.0,0.0
24797,1.0,2.0,1.0
24798,1.0,2.0,1.0
24799,1.0,2.0,1.0
24800,1.0,4.0,3.0
24801,0.0,1.0,1.0
24802,2.0,3.0,1.0
24803,1.0,1.0,0.0
24804,2.0,6.0,4.0
24805,0.0,0.0,0.0
24806,2.0,4.0,2.0
24807,1.0,5.0,4.0
24808,3.0,3.0,0.0
24809,1.0,2.0,1.0
