ID,dribbleLost,dribbleTotal,dribbleWon
53240,0.0,0.0,0.0
53241,0.0,0.0,0.0
53242,0.0,0.0,0.0
53243,0.0,0.0,0.0
53244,0.0,0.0,0.0
53245,0.0,1.0,1.0
53246,0.0,0.0,0.0
53247,0.0,0.0,0.0
53248,0.0,0.0,0.0
53249,0.0,0.0,0.0
53250,0.0,0.0,0.0
53251,0.0,1.0,1.0
53252,0.0,1.0,1.0
53253,2.0,3.0,1.0
53254,0.0,0.0,0.0
53255,0.0,0.0,0.0
53256,0.0,0.0,0.0
53257,0.0,0.0,0.0
53258,0.0,1.0,1.0
53259,1.0,1.0,0.0
53260,0.0,0.0,0.0
53261,0.0,0.0,0.0
53262,0.0,0.0,0.0
53263,0.0,0.0,0.0
53264,0.0,0.0,0.0
53265,1.0,2.0,1.0
53266,0.0,0.0,0.0
53267,0.0,0.0,0.0
53268,0.0,0.0,0.0
53269,0.0,1.0,1.0
53270,0.0,1.0,1.0
53271,0.0,0.0,0.0
53272,0.0,0.0,0.0
53273,0.0,0.0,0.0
53274,0.0,0.0,0.0
53275,0.0,0.0,0.0
53276,0.0,0.0,0.0
53277,0.0,0.0,0.0
53278,0.0,0.0,0.0
53279,1.0,1.0,0.0
53280,0.0,0.0,0.0
53281,0.0,0.0,0.0
53282,0.0,0.0,0.0
53283,0.0,0.0,0.0
53284,0.0,0.0,0.0
53285,0.0,1.0,1.0
53286,0.0,0.0,0.0
53287,0.0,0.0,0.0
53288,0.0,2.0,2.0
53289,0.0,0.0,0.0
53290,0.0,0.0,0.0
53291,0.0,0.0,0.0
53292,0.0,0.0,0.0
53293,0.0,0.0,0.0
53294,0.0,0.0,0.0
53295,1.0,1.0,0.0
53296,0.0,0.0,0.0
53297,0.0,0.0,0.0
53298,0.0,0.0,0.0
53299,0.0,0.0,0.0
53300,1.0,2.0,1.0
53301,1.0,1.0,0.0
53302,1.0,1.0,0.0
53303,0.0,0.0,0.0
53304,0.0,0.0,0.0
53305,0.0,0.0,0.0
53306,0.0,0.0,0.0
53307,0.0,0.0,0.0
53308,0.0,0.0,0.0
53309,1.0,1.0,0.0
53310,0.0,1.0,1.0
53311,0.0,0.0,0.0
53312,0.0,0.0,0.0
53313,0.0,0.0,0.0
53314,0.0,0.0,0.0
53315,0.0,0.0,0.0
53316,0.0,0.0,0.0
53317,0.0,0.0,0.0
53318,1.0,1.0,0.0
53319,0.0,0.0,0.0
53320,2.0,2.0,0.0
53321,0.0,0.0,0.0
53322,0.0,0.0,0.0
53323,0.0,0.0,0.0
53324,0.0,0.0,0.0
53325,0.0,0.0,0.0
53326,0.0,0.0,0.0
53327,0.0,0.0,0.0
53328,0.0,1.0,1.0
53329,0.0,0.0,0.0
53330,0.0,0.0,0.0
53331,0.0,1.0,1.0
53332,0.0,0.0,0.0
53333,0.0,0.0,0.0
53334,0.0,0.0,0.0
53335,1.0,2.0,1.0
53336,0.0,0.0,0.0
53337,0.0,0.0,0.0
53338,0.0,0.0,0.0
53339,1.0,1.0,0.0
53340,0.0,0.0,0.0
53341,0.0,0.0,0.0
53342,0.0,0.0,0.0
53343,0.0,0.0,0.0
53344,0.0,0.0,0.0
53345,2.0,3.0,1.0
53346,0.0,0.0,0.0
53347,0.0,0.0,0.0
53348,0.0,0.0,0.0
53349,0.0,0.0,0.0
53350,0.0,0.0,0.0
53351,2.0,2.0,0.0
53352,0.0,0.0,0.0
53353,0.0,0.0,0.0
53354,0.0,1.0,1.0
53355,0.0,0.0,0.0
53356,0.0,0.0,0.0
53357,0.0,0.0,0.0
53358,0.0,0.0,0.0
53359,0.0,0.0,0.0
53360,1.0,1.0,0.0
53361,0.0,0.0,0.0
53362,0.0,0.0,0.0
53363,0.0,0.0,0.0
53364,0.0,0.0,0.0
53365,0.0,0.0,0.0
53366,0.0,1.0,1.0
53367,0.0,0.0,0.0
53368,0.0,0.0,0.0
53369,1.0,1.0,0.0
53370,0.0,0.0,0.0
53371,0.0,0.0,0.0
53372,0.0,0.0,0.0
53373,0.0,0.0,0.0
53374,0.0,0.0,0.0
53375,0.0,0.0,0.0
53376,0.0,0.0,0.0
53377,0.0,0.0,0.0
53378,0.0,0.0,0.0
53379,0.0,0.0,0.0
53380,0.0,0.0,0.0
53381,0.0,0.0,0.0
53382,1.0,1.0,0.0
53383,1.0,7.0,6.0
53384,2.0,3.0,1.0
53385,8.0,35.0,27.0
53386,20.0,39.0,19.0
53387,2.0,4.0,2.0
53388,0.0,1.0,1.0
53389,1.0,2.0,1.0
53390,16.0,32.0,16.0
53391,1.0,2.0,1.0
53392,0.0,3.0,3.0
53393,2.0,3.0,1.0
53394,4.0,8.0,4.0
53395,6.0,21.0,15.0
53396,9.0,17.0,8.0
53397,15.0,32.0,17.0
53398,0.0,1.0,1.0
53399,3.0,10.0,7.0
53400,2.0,7.0,5.0
53401,25.0,57.0,32.0
53402,6.0,14.0,8.0
53403,25.0,61.0,36.0
53404,2.0,6.0,4.0
53405,5.0,14.0,9.0
53406,3.0,8.0,5.0
53407,25.0,64.0,39.0
53408,7.0,9.0,2.0
53409,7.0,16.0,9.0
53410,0.0,0.0,0.0
53411,0.0,0.0,0.0
53412,0.0,0.0,0.0
53413,25.0,55.0,30.0
53414,11.0,21.0,10.0
53415,4.0,5.0,1.0
53416,2.0,5.0,3.0
53417,4.0,13.0,9.0
53418,11.0,14.0,3.0
53419,0.0,0.0,0.0
53420,2.0,3.0,1.0
53421,6.0,12.0,6.0
53422,7.0,14.0,7.0
53423,4.0,9.0,5.0
53424,6.0,11.0,5.0
53425,3.0,4.0,1.0
53426,6.0,20.0,14.0
53427,13.0,40.0,27.0
53428,16.0,33.0,17.0
53429,4.0,12.0,8.0
53430,10.0,23.0,13.0
53431,8.0,22.0,14.0
53432,3.0,7.0,4.0
53433,2.0,6.0,4.0
53434,6.0,14.0,8.0
53435,5.0,11.0,6.0
53436,3.0,3.0,0.0
53437,6.0,12.0,6.0
53438,2.0,4.0,2.0
53439,1.0,1.0,0.0
53440,1.0,3.0,2.0
53441,1.0,1.0,0.0
53442,16.0,24.0,8.0
53443,34.0,66.0,32.0
53444,7.0,14.0,7.0
53445,1.0,5.0,4.0
53446,0.0,0.0,0.0
53447,10.0,14.0,4.0
53448,0.0,0.0,0.0
53449,0.0,2.0,2.0
53450,0.0,0.0,0.0
53451,9.0,12.0,3.0
53452,1.0,2.0,1.0
53453,1.0,3.0,2.0
53454,0.0,0.0,0.0
53455,7.0,8.0,1.0
53456,4.0,18.0,14.0
53457,0.0,5.0,5.0
53458,3.0,11.0,8.0
53459,15.0,38.0,23.0
53460,3.0,7.0,4.0
53461,1.0,2.0,1.0
53462,1.0,3.0,2.0
53463,2.0,4.0,2.0
53464,15.0,45.0,30.0
53465,26.0,60.0,34.0
53466,3.0,5.0,2.0
53467,14.0,31.0,17.0
53468,0.0,2.0,2.0
53469,28.0,60.0,32.0
53470,32.0,81.0,49.0
53471,1.0,3.0,2.0
53472,1.0,2.0,1.0
53473,4.0,5.0,1.0
53474,10.0,18.0,8.0
53475,2.0,7.0,5.0
53476,10.0,15.0,5.0
53477,6.0,10.0,4.0
53478,6.0,18.0,12.0
53479,0.0,1.0,1.0
53480,6.0,18.0,12.0
53481,9.0,23.0,14.0
53482,0.0,2.0,2.0
53483,3.0,9.0,6.0
53484,18.0,45.0,27.0
53485,6.0,9.0,3.0
53486,13.0,23.0,10.0
53487,1.0,2.0,1.0
53488,15.0,36.0,21.0
53489,0.0,1.0,1.0
53490,7.0,13.0,6.0
53491,19.0,65.0,46.0
53492,6.0,12.0,6.0
53493,4.0,19.0,15.0
53494,17.0,40.0,23.0
53495,1.0,2.0,1.0
53496,2.0,4.0,2.0
53497,6.0,7.0,1.0
53498,5.0,20.0,15.0
53499,9.0,13.0,4.0
53500,13.0,40.0,27.0
53501,13.0,25.0,12.0
53502,4.0,13.0,9.0
53503,2.0,6.0,4.0
53504,0.0,0.0,0.0
53505,1.0,4.0,3.0
53506,2.0,4.0,2.0
53507,14.0,23.0,9.0
53508,0.0,0.0,0.0
53509,4.0,16.0,12.0
53510,6.0,14.0,8.0
53511,2.0,2.0,0.0
53512,1.0,3.0,2.0
53513,15.0,24.0,9.0
53514,1.0,3.0,2.0
53515,0.0,0.0,0.0
53516,7.0,8.0,1.0
53517,1.0,4.0,3.0
53518,0.0,1.0,1.0
53519,0.0,0.0,0.0
53520,1.0,2.0,1.0
53521,0.0,0.0,0.0
53522,2.0,4.0,2.0
53523,16.0,32.0,16.0
53524,2.0,6.0,4.0
53525,0.0,0.0,0.0
53526,1.0,1.0,0.0
53527,0.0,0.0,0.0
53528,0.0,0.0,0.0
53529,0.0,0.0,0.0
53530,0.0,1.0,1.0
53531,0.0,0.0,0.0
53532,2.0,3.0,1.0
53533,1.0,3.0,2.0
53534,39.0,97.0,58.0
53535,9.0,30.0,21.0
53536,3.0,3.0,0.0
53537,0.0,1.0,1.0
53538,9.0,31.0,22.0
53539,30.0,50.0,20.0
53540,11.0,39.0,28.0
53541,0.0,1.0,1.0
53542,4.0,14.0,10.0
53543,9.0,15.0,6.0
53544,26.0,73.0,47.0
53545,23.0,60.0,37.0
53546,9.0,21.0,12.0
53547,0.0,4.0,4.0
53548,19.0,43.0,24.0
53549,4.0,9.0,5.0
53550,2.0,14.0,12.0
53551,0.0,0.0,0.0
53552,25.0,47.0,22.0
53553,3.0,7.0,4.0
53554,8.0,31.0,23.0
53555,1.0,7.0,6.0
53556,18.0,29.0,11.0
53557,2.0,2.0,0.0
53558,0.0,4.0,4.0
53559,2.0,7.0,5.0
53560,0.0,1.0,1.0
53561,4.0,11.0,7.0
53562,28.0,70.0,42.0
53563,15.0,34.0,19.0
53564,11.0,27.0,16.0
53565,2.0,7.0,5.0
53566,4.0,9.0,5.0
53567,4.0,11.0,7.0
53568,0.0,0.0,0.0
53569,0.0,1.0,1.0
53570,5.0,12.0,7.0
53571,16.0,48.0,32.0
53572,6.0,15.0,9.0
53573,5.0,14.0,9.0
53574,2.0,9.0,7.0
53575,4.0,8.0,4.0
53576,12.0,21.0,9.0
53577,6.0,22.0,16.0
53578,18.0,37.0,19.0
53579,18.0,28.0,10.0
53580,1.0,2.0,1.0
53581,51.0,99.0,48.0
53582,0.0,0.0,0.0
53583,11.0,24.0,13.0
53584,4.0,5.0,1.0
53585,2.0,7.0,5.0
53586,2.0,4.0,2.0
53587,2.0,5.0,3.0
53588,3.0,7.0,4.0
53589,12.0,26.0,14.0
53590,0.0,0.0,0.0
53591,1.0,1.0,0.0
53592,0.0,0.0,0.0
53593,1.0,3.0,2.0
53594,2.0,4.0,2.0
53595,0.0,0.0,0.0
53596,3.0,7.0,4.0
53597,0.0,0.0,0.0
53598,0.0,1.0,1.0
53599,0.0,0.0,0.0
53600,2.0,5.0,3.0
53601,7.0,21.0,14.0
53602,0.0,0.0,0.0
53603,12.0,23.0,11.0
53604,25.0,45.0,20.0
53605,1.0,1.0,0.0
53606,1.0,5.0,4.0
53607,3.0,10.0,7.0
53608,0.0,1.0,1.0
53609,1.0,2.0,1.0
53610,10.0,20.0,10.0
53611,4.0,6.0,2.0
53612,0.0,1.0,1.0
53613,36.0,69.0,33.0
53614,1.0,3.0,2.0
53615,7.0,10.0,3.0
53616,1.0,1.0,0.0
53617,39.0,91.0,52.0
53618,12.0,30.0,18.0
53619,26.0,37.0,11.0
53620,0.0,0.0,0.0
53621,24.0,50.0,26.0
53622,3.0,4.0,1.0
53623,0.0,0.0,0.0
53624,20.0,39.0,19.0
53625,5.0,13.0,8.0
53626,0.0,3.0,3.0
53627,0.0,1.0,1.0
53628,4.0,6.0,2.0
53629,0.0,3.0,3.0
53630,2.0,5.0,3.0
53631,14.0,35.0,21.0
53632,0.0,1.0,1.0
53633,0.0,5.0,5.0
53634,3.0,7.0,4.0
53635,19.0,43.0,24.0
53636,19.0,37.0,18.0
53637,13.0,23.0,10.0
53638,10.0,17.0,7.0
53639,11.0,14.0,3.0
53640,10.0,17.0,7.0
53641,3.0,3.0,0.0
53642,3.0,7.0,4.0
53643,6.0,17.0,11.0
53644,9.0,12.0,3.0
53645,7.0,25.0,18.0
53646,3.0,13.0,10.0
53647,1.0,4.0,3.0
53648,8.0,12.0,4.0
53649,4.0,7.0,3.0
53650,5.0,10.0,5.0
53651,4.0,10.0,6.0
53652,3.0,7.0,4.0
53653,1.0,3.0,2.0
53654,0.0,2.0,2.0
53655,8.0,16.0,8.0
53656,12.0,21.0,9.0
53657,3.0,5.0,2.0
53658,8.0,12.0,4.0
53659,0.0,0.0,0.0
53660,16.0,30.0,14.0
53661,2.0,3.0,1.0
53662,0.0,0.0,0.0
53663,0.0,0.0,0.0
53664,0.0,0.0,0.0
53665,2.0,2.0,0.0
53666,2.0,2.0,0.0
53667,2.0,3.0,1.0
53668,0.0,0.0,0.0
53669,0.0,2.0,2.0
53670,0.0,0.0,0.0
53671,0.0,1.0,1.0
53672,1.0,1.0,0.0
53673,0.0,0.0,0.0
53674,0.0,1.0,1.0
53675,1.0,3.0,2.0
53676,1.0,2.0,1.0
53677,0.0,0.0,0.0
53678,2.0,4.0,2.0
53679,1.0,3.0,2.0
53680,16.0,53.0,37.0
53681,7.0,13.0,6.0
53682,24.0,54.0,30.0
53683,24.0,50.0,26.0
53684,2.0,11.0,9.0
53685,15.0,35.0,20.0
53686,1.0,2.0,1.0
53687,32.0,77.0,45.0
53688,28.0,48.0,20.0
53689,3.0,12.0,9.0
53690,0.0,1.0,1.0
53691,1.0,2.0,1.0
53692,3.0,9.0,6.0
53693,3.0,4.0,1.0
53694,3.0,6.0,3.0
53695,3.0,5.0,2.0
53696,0.0,3.0,3.0
53697,0.0,0.0,0.0
53698,0.0,1.0,1.0
53699,6.0,16.0,10.0
53700,6.0,14.0,8.0
53701,4.0,6.0,2.0
53702,0.0,1.0,1.0
53703,4.0,8.0,4.0
53704,0.0,0.0,0.0
53705,5.0,23.0,18.0
53706,0.0,1.0,1.0
53707,15.0,32.0,17.0
53708,1.0,2.0,1.0
53709,0.0,1.0,1.0
53710,3.0,8.0,5.0
53711,4.0,6.0,2.0
53712,26.0,57.0,31.0
53713,1.0,2.0,1.0
53714,1.0,3.0,2.0
53715,4.0,5.0,1.0
53716,28.0,42.0,14.0
53717,6.0,16.0,10.0
53718,2.0,4.0,2.0
53719,0.0,1.0,1.0
53720,4.0,8.0,4.0
53721,15.0,31.0,16.0
53722,1.0,2.0,1.0
53723,0.0,0.0,0.0
53724,3.0,10.0,7.0
53725,7.0,13.0,6.0
53726,2.0,3.0,1.0
53727,0.0,1.0,1.0
53728,2.0,2.0,0.0
53729,3.0,14.0,11.0
53730,1.0,4.0,3.0
53731,0.0,0.0,0.0
53732,6.0,12.0,6.0
53733,16.0,29.0,13.0
53734,4.0,5.0,1.0
53735,1.0,1.0,0.0
53736,14.0,24.0,10.0
53737,0.0,1.0,1.0
53738,1.0,1.0,0.0
53739,4.0,9.0,5.0
53740,1.0,3.0,2.0
53741,9.0,15.0,6.0
53742,0.0,2.0,2.0
53743,17.0,22.0,5.0
53744,0.0,1.0,1.0
53745,1.0,2.0,1.0
53746,3.0,8.0,5.0
53747,0.0,1.0,1.0
53748,8.0,14.0,6.0
53749,0.0,0.0,0.0
53750,2.0,3.0,1.0
53751,1.0,1.0,0.0
53752,1.0,4.0,3.0
53753,0.0,3.0,3.0
53754,1.0,2.0,1.0
53755,9.0,12.0,3.0
53756,3.0,4.0,1.0
53757,0.0,0.0,0.0
53758,0.0,0.0,0.0
53759,0.0,3.0,3.0
53760,0.0,0.0,0.0
53761,0.0,0.0,0.0
53762,0.0,3.0,3.0
53763,1.0,2.0,1.0
53764,4.0,8.0,4.0
53765,0.0,1.0,1.0
53766,3.0,6.0,3.0
53767,3.0,5.0,2.0
53768,0.0,1.0,1.0
53769,22.0,54.0,32.0
53770,1.0,4.0,3.0
53771,4.0,13.0,9.0
53772,0.0,4.0,4.0
53773,0.0,0.0,0.0
53774,4.0,7.0,3.0
53775,0.0,1.0,1.0
53776,2.0,3.0,1.0
53777,4.0,12.0,8.0
53778,5.0,10.0,5.0
53779,0.0,1.0,1.0
53780,0.0,3.0,3.0
53781,16.0,28.0,12.0
53782,20.0,37.0,17.0
53783,1.0,3.0,2.0
53784,4.0,11.0,7.0
53785,5.0,12.0,7.0
53786,3.0,11.0,8.0
53787,16.0,48.0,32.0
53788,0.0,0.0,0.0
53789,0.0,0.0,0.0
53790,10.0,26.0,16.0
53791,4.0,14.0,10.0
53792,5.0,10.0,5.0
53793,1.0,8.0,7.0
53794,5.0,9.0,4.0
53795,3.0,7.0,4.0
53796,5.0,8.0,3.0
53797,15.0,39.0,24.0
53798,7.0,13.0,6.0
53799,2.0,3.0,1.0
53800,0.0,1.0,1.0
53801,4.0,8.0,4.0
53802,3.0,11.0,8.0
53803,0.0,0.0,0.0
53804,28.0,56.0,28.0
53805,4.0,11.0,7.0
53806,2.0,11.0,9.0
53807,14.0,50.0,36.0
53808,2.0,9.0,7.0
53809,7.0,15.0,8.0
53810,11.0,22.0,11.0
53811,5.0,18.0,13.0
53812,12.0,21.0,9.0
53813,10.0,23.0,13.0
53814,5.0,15.0,10.0
53815,11.0,30.0,19.0
53816,2.0,3.0,1.0
53817,2.0,5.0,3.0
53818,0.0,0.0,0.0
53819,0.0,0.0,0.0
53820,2.0,3.0,1.0
53821,1.0,3.0,2.0
53822,13.0,21.0,8.0
53823,6.0,11.0,5.0
53824,2.0,7.0,5.0
53825,0.0,1.0,1.0
53826,3.0,5.0,2.0
53827,2.0,3.0,1.0
53828,4.0,7.0,3.0
53829,8.0,8.0,0.0
53830,3.0,4.0,1.0
53831,1.0,7.0,6.0
53832,0.0,0.0,0.0
53833,0.0,2.0,2.0
53834,1.0,1.0,0.0
53835,0.0,1.0,1.0
53836,0.0,0.0,0.0
53837,0.0,0.0,0.0
53838,1.0,1.0,0.0
53839,0.0,2.0,2.0
53840,0.0,0.0,0.0
53841,1.0,1.0,0.0
53842,0.0,1.0,1.0
53843,0.0,0.0,0.0
53844,1.0,3.0,2.0
53845,0.0,0.0,0.0
53846,0.0,12.0,12.0
53847,1.0,2.0,1.0
53848,0.0,0.0,0.0
53849,8.0,14.0,6.0
53850,12.0,40.0,28.0
53851,9.0,23.0,14.0
53852,27.0,70.0,43.0
53853,1.0,1.0,0.0
53854,1.0,2.0,1.0
53855,20.0,41.0,21.0
53856,1.0,3.0,2.0
53857,8.0,18.0,10.0
53858,1.0,1.0,0.0
53859,25.0,48.0,23.0
53860,12.0,21.0,9.0
53861,3.0,10.0,7.0
53862,5.0,16.0,11.0
53863,13.0,29.0,16.0
53864,7.0,30.0,23.0
53865,8.0,12.0,4.0
53866,22.0,35.0,13.0
53867,6.0,12.0,6.0
53868,4.0,17.0,13.0
53869,7.0,13.0,6.0
53870,1.0,4.0,3.0
53871,10.0,22.0,12.0
53872,1.0,1.0,0.0
53873,1.0,3.0,2.0
53874,10.0,21.0,11.0
53875,1.0,3.0,2.0
53876,5.0,7.0,2.0
53877,1.0,7.0,6.0
53878,14.0,26.0,12.0
53879,8.0,16.0,8.0
53880,5.0,10.0,5.0
53881,9.0,29.0,20.0
53882,2.0,3.0,1.0
53883,14.0,30.0,16.0
53884,0.0,2.0,2.0
53885,31.0,53.0,22.0
53886,13.0,22.0,9.0
53887,5.0,8.0,3.0
53888,3.0,5.0,2.0
53889,5.0,18.0,13.0
53890,12.0,25.0,13.0
53891,2.0,2.0,0.0
53892,3.0,6.0,3.0
53893,1.0,1.0,0.0
53894,8.0,24.0,16.0
53895,7.0,15.0,8.0
53896,0.0,0.0,0.0
53897,2.0,3.0,1.0
53898,0.0,0.0,0.0
53899,16.0,23.0,7.0
53900,3.0,5.0,2.0
53901,1.0,1.0,0.0
53902,3.0,5.0,2.0
53903,1.0,3.0,2.0
53904,3.0,5.0,2.0
53905,0.0,0.0,0.0
53906,2.0,2.0,0.0
53907,1.0,1.0,0.0
53908,1.0,2.0,1.0
53909,3.0,3.0,0.0
53910,0.0,0.0,0.0
53911,5.0,8.0,3.0
53912,2.0,2.0,0.0
53913,0.0,0.0,0.0
53914,3.0,9.0,6.0
53915,8.0,30.0,22.0
53916,3.0,8.0,5.0
53917,12.0,33.0,21.0
53918,1.0,6.0,5.0
53919,0.0,0.0,0.0
53920,5.0,19.0,14.0
53921,0.0,3.0,3.0
53922,0.0,0.0,0.0
53923,2.0,3.0,1.0
53924,4.0,13.0,9.0
53925,0.0,1.0,1.0
53926,22.0,46.0,24.0
53927,6.0,14.0,8.0
53928,3.0,5.0,2.0
53929,0.0,0.0,0.0
53930,1.0,2.0,1.0
53931,2.0,5.0,3.0
53932,7.0,17.0,10.0
53933,7.0,30.0,23.0
53934,1.0,6.0,5.0
53935,21.0,40.0,19.0
53936,0.0,0.0,0.0
53937,0.0,2.0,2.0
53938,1.0,2.0,1.0
53939,3.0,10.0,7.0
53940,6.0,14.0,8.0
53941,1.0,6.0,5.0
53942,6.0,25.0,19.0
53943,13.0,22.0,9.0
53944,12.0,29.0,17.0
53945,2.0,4.0,2.0
53946,4.0,10.0,6.0
53947,12.0,39.0,27.0
53948,17.0,42.0,25.0
53949,3.0,6.0,3.0
53950,15.0,25.0,10.0
53951,9.0,31.0,22.0
53952,5.0,34.0,29.0
53953,6.0,19.0,13.0
53954,4.0,4.0,0.0
53955,26.0,52.0,26.0
53956,3.0,4.0,1.0
53957,10.0,17.0,7.0
53958,2.0,8.0,6.0
53959,1.0,2.0,1.0
53960,0.0,0.0,0.0
53961,4.0,13.0,9.0
53962,0.0,4.0,4.0
53963,3.0,11.0,8.0
53964,0.0,0.0,0.0
53965,0.0,1.0,1.0
53966,0.0,3.0,3.0
53967,3.0,6.0,3.0
53968,12.0,24.0,12.0
53969,2.0,8.0,6.0
53970,17.0,39.0,22.0
53971,1.0,4.0,3.0
53972,0.0,1.0,1.0
53973,4.0,6.0,2.0
53974,22.0,48.0,26.0
53975,4.0,10.0,6.0
53976,2.0,3.0,1.0
53977,6.0,10.0,4.0
53978,1.0,4.0,3.0
53979,5.0,10.0,5.0
53980,1.0,1.0,0.0
53981,2.0,3.0,1.0
53982,0.0,0.0,0.0
53983,0.0,1.0,1.0
53984,3.0,5.0,2.0
53985,1.0,3.0,2.0
53986,0.0,0.0,0.0
53987,1.0,1.0,0.0
53988,0.0,0.0,0.0
53989,2.0,3.0,1.0
53990,0.0,0.0,0.0
53991,3.0,3.0,0.0
53992,0.0,0.0,0.0
53993,1.0,1.0,0.0
53994,27.0,52.0,25.0
53995,5.0,11.0,6.0
53996,4.0,16.0,12.0
53997,2.0,7.0,5.0
53998,0.0,0.0,0.0
53999,0.0,0.0,0.0
54000,13.0,23.0,10.0
54001,22.0,41.0,19.0
54002,28.0,83.0,55.0
54003,4.0,10.0,6.0
54004,1.0,3.0,2.0
54005,4.0,7.0,3.0
54006,15.0,58.0,43.0
54007,15.0,39.0,24.0
54008,0.0,3.0,3.0
54009,20.0,53.0,33.0
54010,4.0,16.0,12.0
54011,0.0,1.0,1.0
54012,30.0,42.0,12.0
54013,2.0,3.0,1.0
54014,7.0,32.0,25.0
54015,17.0,35.0,18.0
54016,1.0,5.0,4.0
54017,7.0,13.0,6.0
54018,2.0,7.0,5.0
54019,4.0,8.0,4.0
54020,2.0,9.0,7.0
54021,8.0,25.0,17.0
54022,7.0,11.0,4.0
54023,3.0,17.0,14.0
54024,9.0,21.0,12.0
54025,2.0,4.0,2.0
54026,7.0,22.0,15.0
54027,0.0,0.0,0.0
54028,0.0,0.0,0.0
54029,3.0,12.0,9.0
54030,10.0,19.0,9.0
54031,5.0,21.0,16.0
54032,13.0,31.0,18.0
54033,2.0,7.0,5.0
54034,13.0,29.0,16.0
54035,8.0,14.0,6.0
54036,0.0,1.0,1.0
54037,8.0,16.0,8.0
54038,0.0,2.0,2.0
54039,3.0,19.0,16.0
54040,1.0,2.0,1.0
54041,1.0,2.0,1.0
54042,1.0,5.0,4.0
54043,1.0,2.0,1.0
54044,2.0,4.0,2.0
54045,4.0,9.0,5.0
54046,0.0,0.0,0.0
54047,3.0,4.0,1.0
54048,2.0,8.0,6.0
54049,0.0,2.0,2.0
54050,2.0,8.0,6.0
54051,1.0,1.0,0.0
54052,11.0,28.0,17.0
54053,10.0,12.0,2.0
54054,7.0,11.0,4.0
54055,0.0,1.0,1.0
54056,4.0,14.0,10.0
54057,2.0,5.0,3.0
54058,4.0,9.0,5.0
54059,4.0,6.0,2.0
54060,0.0,2.0,2.0
54061,6.0,21.0,15.0
54062,0.0,3.0,3.0
54063,2.0,4.0,2.0
54064,6.0,20.0,14.0
54065,2.0,3.0,1.0
54066,28.0,57.0,29.0
54067,9.0,23.0,14.0
54068,1.0,3.0,2.0
54069,37.0,62.0,25.0
54070,9.0,18.0,9.0
54071,1.0,3.0,2.0
54072,16.0,33.0,17.0
54073,0.0,2.0,2.0
54074,5.0,15.0,10.0
54075,32.0,79.0,47.0
54076,3.0,8.0,5.0
54077,3.0,18.0,15.0
54078,1.0,4.0,3.0
54079,8.0,18.0,10.0
54080,13.0,28.0,15.0
54081,8.0,21.0,13.0
54082,4.0,8.0,4.0
54083,0.0,1.0,1.0
54084,5.0,11.0,6.0
54085,6.0,14.0,8.0
54086,11.0,19.0,8.0
54087,2.0,3.0,1.0
54088,1.0,4.0,3.0
54089,1.0,3.0,2.0
54090,2.0,5.0,3.0
54091,1.0,2.0,1.0
54092,5.0,13.0,8.0
54093,0.0,0.0,0.0
54094,5.0,6.0,1.0
54095,3.0,8.0,5.0
54096,15.0,30.0,15.0
54097,5.0,8.0,3.0
54098,10.0,12.0,2.0
54099,7.0,11.0,4.0
54100,1.0,4.0,3.0
54101,4.0,8.0,4.0
54102,4.0,7.0,3.0
54103,3.0,6.0,3.0
54104,8.0,14.0,6.0
54105,0.0,1.0,1.0
54106,5.0,14.0,9.0
54107,9.0,16.0,7.0
54108,13.0,18.0,5.0
54109,0.0,0.0,0.0
54110,3.0,4.0,1.0
54111,12.0,23.0,11.0
54112,5.0,7.0,2.0
54113,3.0,4.0,1.0
54114,1.0,1.0,0.0
54115,1.0,1.0,0.0
54116,3.0,4.0,1.0
54117,0.0,0.0,0.0
54118,0.0,0.0,0.0
54119,0.0,0.0,0.0
54120,3.0,3.0,0.0
54121,1.0,4.0,3.0
54122,1.0,2.0,1.0
54123,0.0,0.0,0.0
54124,2.0,3.0,1.0
54125,1.0,3.0,2.0
54126,1.0,5.0,4.0
54127,0.0,1.0,1.0
54128,1.0,2.0,1.0
54129,5.0,14.0,9.0
54130,5.0,14.0,9.0
54131,0.0,0.0,0.0
54132,16.0,42.0,26.0
54133,2.0,5.0,3.0
54134,24.0,58.0,34.0
54135,6.0,21.0,15.0
54136,4.0,14.0,10.0
54137,4.0,9.0,5.0
54138,5.0,17.0,12.0
54139,1.0,7.0,6.0
54140,5.0,19.0,14.0
54141,3.0,6.0,3.0
54142,2.0,4.0,2.0
54143,0.0,4.0,4.0
54144,3.0,8.0,5.0
54145,6.0,17.0,11.0
54146,0.0,1.0,1.0
54147,1.0,3.0,2.0
54148,3.0,8.0,5.0
54149,4.0,6.0,2.0
54150,3.0,15.0,12.0
54151,2.0,10.0,8.0
54152,1.0,5.0,4.0
54153,4.0,8.0,4.0
54154,17.0,34.0,17.0
54155,15.0,31.0,16.0
54156,8.0,30.0,22.0
54157,7.0,9.0,2.0
54158,1.0,1.0,0.0
54159,3.0,10.0,7.0
54160,0.0,0.0,0.0
54161,6.0,11.0,5.0
54162,1.0,5.0,4.0
54163,1.0,2.0,1.0
54164,4.0,9.0,5.0
54165,0.0,0.0,0.0
54166,10.0,18.0,8.0
54167,1.0,5.0,4.0
54168,11.0,26.0,15.0
54169,3.0,6.0,3.0
54170,4.0,6.0,2.0
