ID,turnover,dispossessed
34649,4.0,2.0
34650,0.0,0.0
34651,5.0,1.0
34652,0.0,1.0
34653,2.0,2.0
34654,0.0,0.0
34655,4.0,0.0
34656,1.0,3.0
34657,4.0,2.0
34658,39.0,26.0
34659,12.0,2.0
34660,5.0,3.0
34661,0.0,0.0
34662,5.0,0.0
34663,22.0,6.0
34664,0.0,0.0
34665,17.0,13.0
34666,6.0,4.0
34667,11.0,11.0
34668,9.0,6.0
34669,6.0,4.0
34670,15.0,7.0
34671,9.0,7.0
34672,0.0,0.0
34673,5.0,0.0
34674,6.0,0.0
34675,1.0,2.0
34676,2.0,2.0
34677,10.0,8.0
34678,31.0,23.0
34679,3.0,1.0
34680,2.0,1.0
34681,9.0,5.0
34682,3.0,3.0
34683,10.0,8.0
34684,23.0,8.0
34685,10.0,5.0
34686,10.0,6.0
34687,5.0,3.0
34688,36.0,30.0
34689,4.0,3.0
34690,1.0,0.0
34691,2.0,2.0
34692,8.0,8.0
34693,13.0,11.0
34694,22.0,10.0
34695,1.0,4.0
34696,2.0,2.0
34697,2.0,4.0
34698,0.0,0.0
34699,3.0,0.0
34700,0.0,0.0
34701,1.0,4.0
34702,12.0,4.0
34703,3.0,5.0
34704,4.0,1.0
34705,2.0,0.0
34706,27.0,10.0
34707,5.0,4.0
34708,30.0,17.0
34709,7.0,2.0
34710,1.0,1.0
34711,1.0,1.0
34712,1.0,3.0
34713,1.0,1.0
34714,13.0,9.0
34715,4.0,0.0
34716,5.0,2.0
34717,16.0,15.0
34718,1.0,3.0
34719,10.0,4.0
34720,2.0,5.0
34721,8.0,6.0
34722,0.0,1.0
34723,0.0,2.0
34724,3.0,2.0
34725,1.0,0.0
34726,5.0,5.0
34727,1.0,0.0
34728,5.0,0.0
34729,4.0,2.0
34730,4.0,1.0
34731,6.0,0.0
34732,3.0,1.0
34733,4.0,1.0
34734,4.0,2.0
34735,9.0,5.0
34736,3.0,3.0
34737,1.0,0.0
34738,0.0,0.0
34739,10.0,4.0
34740,5.0,2.0
34741,5.0,3.0
34742,2.0,1.0
34743,2.0,1.0
34744,2.0,2.0
34745,11.0,9.0
34746,7.0,5.0
34747,2.0,0.0
34748,8.0,2.0
34749,15.0,13.0
34750,12.0,3.0
34751,20.0,4.0
34752,13.0,8.0
34753,5.0,9.0
34754,6.0,5.0
34755,3.0,0.0
34756,2.0,1.0
34757,1.0,2.0
34758,2.0,0.0
34759,7.0,1.0
34760,3.0,1.0
34761,8.0,0.0
34762,0.0,0.0
34763,2.0,0.0
34764,1.0,1.0
34765,1.0,2.0
34766,2.0,1.0
34767,4.0,3.0
34768,3.0,1.0
34769,3.0,0.0
34770,1.0,1.0
34771,3.0,0.0
34772,2.0,1.0
34773,0.0,1.0
34774,4.0,5.0
34775,2.0,2.0
34776,6.0,4.0
34777,2.0,2.0
34778,3.0,4.0
34779,5.0,1.0
34780,19.0,9.0
34781,0.0,1.0
34782,12.0,2.0
34783,3.0,1.0
34784,15.0,4.0
34785,15.0,11.0
34786,2.0,0.0
34787,12.0,2.0
34788,0.0,1.0
34789,1.0,2.0
34790,2.0,3.0
34791,6.0,1.0
34792,5.0,4.0
34793,1.0,0.0
34794,2.0,0.0
34795,1.0,2.0
34796,3.0,1.0
34797,5.0,4.0
34798,6.0,1.0
34799,2.0,3.0
34800,3.0,1.0
34801,2.0,1.0
34802,2.0,3.0
34803,0.0,2.0
34804,2.0,0.0
34805,3.0,0.0
34806,9.0,3.0
34807,0.0,0.0
34808,2.0,0.0
34809,15.0,16.0
34810,1.0,1.0
34811,1.0,1.0
34812,4.0,2.0
34813,22.0,12.0
34814,1.0,1.0
34815,2.0,4.0
34816,5.0,5.0
34817,27.0,8.0
34818,1.0,2.0
34819,2.0,0.0
34820,0.0,1.0
34821,3.0,0.0
34822,1.0,2.0
34823,17.0,14.0
34824,3.0,1.0
34825,0.0,2.0
34826,1.0,1.0
34827,0.0,0.0
34828,11.0,3.0
34829,18.0,10.0
34830,3.0,1.0
34831,6.0,5.0
34832,0.0,0.0
34833,1.0,0.0
34834,10.0,5.0
34835,6.0,6.0
34836,1.0,0.0
34837,20.0,10.0
34838,5.0,0.0
34839,33.0,28.0
34840,1.0,1.0
34841,34.0,33.0
34842,8.0,11.0
34843,4.0,1.0
34844,8.0,7.0
34845,56.0,27.0
34846,1.0,0.0
34847,0.0,2.0
34848,1.0,0.0
34849,2.0,2.0
34850,9.0,9.0
34851,3.0,2.0
34852,1.0,3.0
34853,6.0,2.0
34854,4.0,2.0
34855,1.0,1.0
34856,2.0,1.0
34857,1.0,1.0
34858,9.0,7.0
34859,2.0,1.0
34860,1.0,0.0
34861,3.0,2.0
34862,2.0,1.0
34863,0.0,2.0
34864,1.0,1.0
34865,0.0,0.0
34866,1.0,0.0
34867,1.0,2.0
34868,4.0,0.0
34869,1.0,0.0
34870,5.0,3.0
34871,2.0,6.0
34872,10.0,5.0
34873,3.0,2.0
34874,4.0,2.0
34875,0.0,1.0
34876,7.0,7.0
34877,20.0,12.0
34878,6.0,5.0
34879,5.0,3.0
34880,15.0,18.0
34881,2.0,6.0
34882,13.0,14.0
34883,8.0,5.0
34884,3.0,3.0
34885,3.0,2.0
34886,4.0,12.0
34887,2.0,2.0
34888,5.0,2.0
34889,2.0,1.0
34890,1.0,0.0
34891,2.0,3.0
34892,3.0,5.0
34893,1.0,0.0
34894,3.0,4.0
34895,2.0,2.0
34896,9.0,2.0
34897,0.0,0.0
34898,5.0,3.0
34899,0.0,0.0
34900,2.0,0.0
34901,3.0,2.0
34902,3.0,0.0
34903,3.0,1.0
34904,0.0,0.0
34905,0.0,0.0
34906,3.0,1.0
34907,0.0,3.0
34908,9.0,3.0
34909,5.0,3.0
34910,4.0,0.0
34911,3.0,4.0
34912,0.0,1.0
34913,2.0,3.0
34914,1.0,0.0
34915,1.0,1.0
34916,1.0,1.0
34917,7.0,1.0
34918,1.0,0.0
34919,1.0,1.0
34920,1.0,0.0
34921,3.0,1.0
34922,3.0,2.0
34923,4.0,2.0
34924,4.0,1.0
34925,4.0,2.0
34926,1.0,0.0
34927,9.0,5.0
34928,2.0,0.0
34929,2.0,2.0
34930,1.0,2.0
34931,19.0,13.0
34932,3.0,4.0
34933,2.0,2.0
34934,4.0,2.0
34935,0.0,1.0
34936,8.0,3.0
34937,1.0,3.0
34938,4.0,7.0
34939,3.0,0.0
34940,8.0,9.0
34941,2.0,4.0
34942,2.0,0.0
34943,10.0,14.0
34944,2.0,1.0
34945,6.0,5.0
34946,1.0,1.0
34947,3.0,0.0
34948,11.0,8.0
34949,7.0,19.0
34950,2.0,2.0
34951,3.0,1.0
34952,10.0,9.0
34953,4.0,4.0
34954,28.0,10.0
34955,3.0,1.0
34956,6.0,4.0
34957,1.0,3.0
34958,5.0,3.0
34959,3.0,3.0
34960,15.0,18.0
34961,2.0,1.0
34962,0.0,0.0
34963,4.0,2.0
34964,8.0,2.0
34965,6.0,4.0
34966,3.0,2.0
34967,5.0,1.0
34968,4.0,0.0
34969,3.0,2.0
34970,0.0,2.0
34971,6.0,0.0
34972,0.0,0.0
34973,10.0,6.0
34974,5.0,2.0
34975,1.0,0.0
34976,3.0,1.0
34977,1.0,1.0
34978,2.0,1.0
34979,1.0,0.0
34980,2.0,0.0
34981,3.0,5.0
34982,0.0,0.0
34983,4.0,0.0
34984,4.0,3.0
34985,6.0,3.0
34986,1.0,2.0
34987,21.0,11.0
34988,0.0,0.0
34989,1.0,2.0
34990,13.0,8.0
34991,4.0,0.0
34992,4.0,0.0
34993,5.0,2.0
34994,4.0,0.0
34995,4.0,5.0
34996,15.0,10.0
34997,1.0,0.0
34998,1.0,0.0
34999,2.0,0.0
35000,3.0,7.0
35001,1.0,1.0
35002,21.0,13.0
35003,5.0,0.0
35004,11.0,3.0
35005,1.0,0.0
35006,0.0,1.0
35007,2.0,1.0
35008,5.0,1.0
35009,34.0,22.0
35010,4.0,0.0
35011,2.0,1.0
35012,1.0,0.0
35013,1.0,3.0
35014,5.0,3.0
35015,3.0,2.0
35016,7.0,1.0
35017,3.0,3.0
35018,2.0,0.0
35019,4.0,0.0
35020,5.0,2.0
35021,3.0,0.0
35022,5.0,5.0
35023,2.0,0.0
35024,27.0,7.0
35025,8.0,6.0
35026,15.0,5.0
35027,2.0,1.0
35028,3.0,2.0
35029,38.0,19.0
35030,10.0,3.0
35031,14.0,8.0
35032,1.0,1.0
35033,4.0,1.0
35034,12.0,9.0
35035,4.0,1.0
35036,0.0,0.0
35037,9.0,1.0
35038,5.0,0.0
35039,6.0,6.0
35040,8.0,5.0
35041,2.0,1.0
35042,2.0,1.0
35043,0.0,0.0
35044,15.0,3.0
35045,1.0,2.0
35046,2.0,1.0
35047,11.0,1.0
35048,7.0,3.0
35049,4.0,2.0
35050,0.0,0.0
35051,2.0,1.0
35052,4.0,2.0
35053,4.0,1.0
35054,1.0,0.0
35055,1.0,1.0
35056,1.0,0.0
35057,5.0,2.0
35058,0.0,1.0
35059,7.0,2.0
35060,1.0,1.0
35061,0.0,1.0
35062,5.0,3.0
35063,0.0,4.0
35064,1.0,0.0
35065,2.0,0.0
35066,3.0,0.0
35067,13.0,2.0
35068,2.0,5.0
35069,2.0,2.0
35070,1.0,1.0
35071,2.0,1.0
35072,38.0,26.0
35073,3.0,1.0
35074,2.0,0.0
35075,1.0,1.0
35076,1.0,1.0
35077,4.0,2.0
35078,2.0,1.0
35079,0.0,0.0
35080,20.0,11.0
35081,3.0,0.0
35082,1.0,1.0
35083,4.0,2.0
35084,1.0,0.0
35085,4.0,1.0
35086,13.0,13.0
35087,3.0,0.0
35088,1.0,0.0
35089,4.0,1.0
35090,8.0,6.0
35091,4.0,2.0
35092,3.0,1.0
35093,2.0,2.0
35094,4.0,3.0
35095,1.0,3.0
35096,6.0,3.0
35097,3.0,1.0
35098,15.0,9.0
35099,2.0,2.0
35100,4.0,3.0
35101,2.0,2.0
35102,7.0,2.0
35103,24.0,25.0
35104,3.0,3.0
35105,2.0,3.0
35106,2.0,1.0
35107,0.0,0.0
35108,0.0,1.0
35109,10.0,5.0
35110,3.0,2.0
35111,4.0,1.0
35112,2.0,0.0
35113,0.0,0.0
35114,2.0,4.0
35115,1.0,0.0
35116,1.0,1.0
35117,2.0,5.0
35118,2.0,0.0
35119,2.0,4.0
35120,15.0,6.0
35121,2.0,0.0
35122,1.0,0.0
35123,5.0,1.0
35124,5.0,1.0
35125,1.0,1.0
35126,5.0,0.0
35127,4.0,0.0
35128,6.0,2.0
35129,4.0,0.0
35130,0.0,0.0
35131,5.0,5.0
35132,3.0,0.0
35133,2.0,0.0
35134,1.0,0.0
35135,0.0,0.0
35136,1.0,1.0
35137,8.0,4.0
35138,3.0,3.0
35139,0.0,1.0
35140,3.0,1.0
35141,0.0,0.0
35142,0.0,4.0
35143,2.0,1.0
35144,3.0,2.0
35145,3.0,3.0
35146,1.0,1.0
35147,0.0,1.0
35148,2.0,1.0
35149,1.0,2.0
35150,0.0,2.0
35151,6.0,8.0
35152,1.0,0.0
35153,2.0,2.0
35154,3.0,1.0
35155,3.0,1.0
35156,1.0,2.0
35157,2.0,0.0
35158,0.0,2.0
35159,2.0,2.0
35160,14.0,3.0
35161,16.0,5.0
35162,2.0,2.0
35163,40.0,32.0
35164,8.0,11.0
35165,1.0,0.0
35166,27.0,9.0
35167,3.0,0.0
35168,3.0,1.0
35169,5.0,2.0
35170,2.0,3.0
35171,1.0,1.0
35172,0.0,1.0
35173,0.0,0.0
35174,6.0,0.0
35175,4.0,8.0
35176,2.0,5.0
35177,9.0,3.0
35178,1.0,2.0
35179,9.0,16.0
35180,4.0,4.0
35181,4.0,3.0
35182,2.0,1.0
35183,0.0,1.0
35184,14.0,6.0
35185,7.0,7.0
35186,9.0,0.0
35187,27.0,11.0
35188,2.0,4.0
35189,10.0,5.0
35190,11.0,3.0
35191,11.0,3.0
35192,4.0,0.0
35193,4.0,0.0
35194,5.0,1.0
35195,10.0,1.0
35196,3.0,1.0
35197,4.0,1.0
35198,15.0,4.0
35199,2.0,0.0
35200,3.0,6.0
35201,2.0,3.0
35202,2.0,4.0
35203,4.0,6.0
35204,4.0,2.0
35205,8.0,5.0
35206,7.0,2.0
35207,8.0,6.0
35208,3.0,3.0
35209,7.0,3.0
35210,3.0,2.0
35211,14.0,9.0
35212,17.0,9.0
35213,2.0,1.0
35214,2.0,4.0
35215,4.0,0.0
35216,5.0,7.0
35217,3.0,1.0
35218,2.0,2.0
35219,0.0,0.0
35220,1.0,0.0
35221,7.0,8.0
35222,4.0,5.0
35223,6.0,3.0
35224,1.0,0.0
35225,12.0,7.0
35226,0.0,0.0
35227,2.0,1.0
35228,1.0,0.0
35229,2.0,1.0
35230,2.0,0.0
35231,3.0,0.0
35232,2.0,1.0
35233,2.0,4.0
35234,1.0,1.0
35235,3.0,3.0
35236,3.0,2.0
35237,2.0,1.0
35238,2.0,0.0
35239,10.0,9.0
35240,9.0,3.0
35241,1.0,0.0
35242,2.0,0.0
35243,3.0,1.0
35244,0.0,0.0
35245,13.0,9.0
35246,4.0,1.0
35247,0.0,0.0
35248,3.0,2.0
35249,12.0,5.0
35250,0.0,0.0
35251,8.0,6.0
35252,2.0,0.0
35253,4.0,4.0
35254,8.0,5.0
35255,2.0,1.0
35256,1.0,1.0
35257,12.0,7.0
35258,7.0,5.0
35259,5.0,3.0
35260,0.0,0.0
35261,13.0,8.0
35262,2.0,2.0
35263,0.0,1.0
35264,13.0,13.0
35265,1.0,0.0
35266,5.0,2.0
35267,6.0,3.0
35268,4.0,6.0
35269,13.0,9.0
35270,1.0,1.0
35271,1.0,0.0
35272,2.0,0.0
35273,3.0,1.0
35274,3.0,5.0
35275,1.0,2.0
35276,2.0,5.0
35277,3.0,2.0
35278,11.0,3.0
35279,7.0,6.0
35280,4.0,2.0
35281,7.0,1.0
35282,1.0,1.0
35283,0.0,0.0
35284,0.0,0.0
35285,17.0,12.0
35286,16.0,5.0
35287,0.0,0.0
35288,1.0,0.0
35289,6.0,0.0
35290,0.0,2.0
35291,5.0,3.0
35292,0.0,0.0
35293,14.0,4.0
35294,1.0,0.0
35295,0.0,1.0
35296,1.0,2.0
35297,1.0,0.0
35298,1.0,2.0
35299,4.0,0.0
35300,4.0,2.0
35301,1.0,0.0
35302,0.0,0.0
35303,1.0,1.0
35304,2.0,3.0
35305,4.0,2.0
35306,4.0,1.0
35307,1.0,0.0
35308,3.0,0.0
35309,0.0,3.0
35310,2.0,0.0
35311,8.0,4.0
35312,7.0,0.0
35313,2.0,0.0
35314,3.0,5.0
35315,1.0,0.0
35316,1.0,1.0
35317,14.0,6.0
35318,9.0,5.0
35319,3.0,3.0
35320,2.0,4.0
35321,3.0,2.0
35322,2.0,1.0
35323,8.0,5.0
35324,12.0,3.0
35325,3.0,5.0
35326,8.0,2.0
35327,6.0,3.0
35328,2.0,1.0
35329,4.0,1.0
35330,10.0,6.0
35331,2.0,0.0
35332,2.0,0.0
35333,9.0,6.0
35334,5.0,0.0
35335,8.0,6.0
35336,6.0,2.0
35337,7.0,0.0
35338,6.0,3.0
35339,0.0,0.0
35340,5.0,4.0
35341,1.0,5.0
35342,5.0,3.0
35343,13.0,12.0
35344,2.0,1.0
35345,8.0,1.0
35346,11.0,6.0
35347,5.0,3.0
35348,12.0,10.0
35349,6.0,0.0
35350,4.0,1.0
35351,8.0,2.0
35352,1.0,2.0
35353,6.0,4.0
35354,3.0,1.0
35355,3.0,1.0
35356,10.0,6.0
35357,6.0,2.0
35358,1.0,1.0
35359,0.0,1.0
35360,1.0,1.0
35361,14.0,3.0
35362,10.0,5.0
35363,1.0,0.0
35364,6.0,5.0
35365,1.0,1.0
35366,2.0,0.0
35367,5.0,6.0
35368,8.0,2.0
35369,2.0,1.0
35370,3.0,5.0
35371,9.0,7.0
35372,3.0,3.0
35373,1.0,1.0
35374,1.0,0.0
35375,1.0,0.0
35376,0.0,0.0
35377,4.0,3.0
35378,4.0,0.0
35379,0.0,1.0
35380,4.0,0.0
35381,1.0,1.0
35382,2.0,0.0
35383,5.0,2.0
35384,6.0,1.0
35385,4.0,4.0
35386,4.0,0.0
35387,7.0,3.0
35388,1.0,4.0
35389,8.0,1.0
35390,9.0,8.0
35391,25.0,8.0
35392,3.0,0.0
35393,19.0,3.0
35394,14.0,7.0
35395,9.0,3.0
35396,32.0,18.0
35397,7.0,6.0
35398,22.0,23.0
35399,12.0,4.0
35400,0.0,0.0
35401,6.0,2.0
35402,6.0,1.0
35403,14.0,3.0
35404,15.0,9.0
35405,8.0,1.0
35406,4.0,3.0
35407,10.0,1.0
35408,6.0,5.0
35409,4.0,3.0
35410,4.0,3.0
35411,40.0,20.0
35412,5.0,8.0
35413,1.0,1.0
35414,20.0,10.0
35415,9.0,5.0
35416,21.0,18.0
35417,14.0,2.0
35418,27.0,13.0
35419,1.0,2.0
35420,22.0,7.0
35421,1.0,2.0
35422,25.0,11.0
35423,11.0,7.0
35424,2.0,1.0
35425,2.0,0.0
35426,2.0,1.0
35427,3.0,5.0
35428,0.0,1.0
35429,6.0,1.0
35430,1.0,1.0
35431,1.0,2.0
35432,9.0,2.0
35433,2.0,2.0
35434,3.0,1.0
35435,1.0,0.0
35436,1.0,0.0
35437,9.0,7.0
35438,3.0,2.0
35439,14.0,0.0
35440,5.0,3.0
35441,1.0,3.0
35442,6.0,7.0
35443,6.0,3.0
35444,2.0,0.0
35445,3.0,1.0
35446,7.0,3.0
35447,3.0,0.0
35448,1.0,0.0
35449,8.0,0.0
35450,3.0,1.0
35451,3.0,0.0
35452,1.0,0.0
35453,3.0,1.0
35454,0.0,0.0
35455,3.0,0.0
35456,4.0,0.0
35457,4.0,0.0
35458,2.0,2.0
35459,1.0,2.0
35460,3.0,0.0
35461,2.0,5.0
35462,4.0,2.0
35463,14.0,9.0
35464,1.0,1.0
35465,40.0,37.0
35466,2.0,2.0
35467,11.0,4.0
35468,11.0,3.0
35469,10.0,13.0
35470,3.0,0.0
35471,4.0,5.0
35472,10.0,2.0
35473,3.0,3.0
35474,8.0,4.0
35475,0.0,0.0
35476,22.0,9.0
35477,6.0,6.0
35478,14.0,9.0
35479,43.0,21.0
35480,20.0,8.0
35481,3.0,0.0
35482,2.0,0.0
35483,9.0,3.0
35484,1.0,4.0
35485,2.0,0.0
35486,3.0,3.0
35487,21.0,10.0
35488,3.0,5.0
35489,5.0,0.0
35490,2.0,0.0
35491,10.0,5.0
35492,3.0,1.0
35493,29.0,10.0
35494,8.0,7.0
35495,25.0,6.0
35496,5.0,5.0
35497,2.0,0.0
35498,23.0,13.0
35499,0.0,1.0
35500,11.0,7.0
35501,9.0,3.0
35502,4.0,2.0
35503,11.0,4.0
35504,17.0,7.0
35505,4.0,6.0
35506,7.0,7.0
35507,10.0,4.0
35508,0.0,0.0
35509,7.0,4.0
35510,19.0,13.0
35511,23.0,8.0
35512,3.0,3.0
35513,10.0,5.0
35514,4.0,4.0
35515,0.0,1.0
35516,4.0,6.0
35517,5.0,1.0
35518,16.0,8.0
35519,4.0,2.0
35520,2.0,0.0
35521,12.0,7.0
35522,5.0,3.0
35523,8.0,5.0
35524,3.0,3.0
35525,8.0,2.0
35526,2.0,0.0
35527,2.0,5.0
35528,14.0,5.0
35529,0.0,2.0
35530,0.0,3.0
35531,3.0,0.0
35532,1.0,1.0
35533,7.0,2.0
35534,6.0,4.0
35535,2.0,1.0
35536,4.0,0.0
35537,2.0,1.0
35538,0.0,3.0
35539,0.0,1.0
35540,1.0,0.0
35541,3.0,5.0
35542,0.0,1.0
35543,5.0,2.0
35544,2.0,1.0
35545,5.0,0.0
35546,1.0,0.0
35547,4.0,2.0
35548,1.0,0.0
35549,3.0,1.0
35550,2.0,1.0
35551,1.0,3.0
35552,7.0,2.0
35553,3.0,0.0
35554,3.0,0.0
35555,1.0,0.0
35556,1.0,2.0
35557,2.0,1.0
35558,2.0,2.0
35559,2.0,0.0
35560,3.0,1.0
35561,41.0,23.0
35562,5.0,9.0
35563,2.0,1.0
35564,7.0,7.0
35565,6.0,4.0
35566,7.0,2.0
35567,4.0,2.0
35568,1.0,1.0
35569,7.0,4.0
35570,16.0,10.0
35571,1.0,0.0
35572,2.0,2.0
35573,1.0,2.0
35574,6.0,0.0
35575,0.0,1.0
35576,12.0,7.0
35577,1.0,0.0
35578,12.0,7.0
35579,27.0,14.0
35580,2.0,2.0
35581,6.0,3.0
35582,6.0,1.0
35583,1.0,1.0
35584,34.0,21.0
35585,4.0,3.0
35586,0.0,2.0
35587,4.0,3.0
35588,2.0,9.0
35589,5.0,0.0
35590,0.0,1.0
35591,3.0,1.0
35592,7.0,1.0
35593,4.0,2.0
35594,10.0,5.0
35595,6.0,2.0
35596,2.0,2.0
35597,4.0,3.0
35598,3.0,3.0
35599,0.0,0.0
35600,1.0,2.0
35601,0.0,3.0
35602,2.0,1.0
35603,1.0,1.0
35604,2.0,0.0
35605,1.0,1.0
35606,6.0,2.0
35607,5.0,3.0
35608,22.0,10.0
35609,12.0,5.0
35610,5.0,4.0
35611,2.0,0.0
35612,0.0,3.0
35613,12.0,5.0
35614,1.0,0.0
35615,2.0,0.0
35616,3.0,1.0
35617,1.0,0.0
35618,4.0,1.0
35619,0.0,1.0
35620,3.0,1.0
35621,5.0,0.0
35622,2.0,1.0
35623,4.0,5.0
35624,9.0,0.0
35625,1.0,0.0
35626,2.0,1.0
35627,1.0,1.0
35628,2.0,2.0
35629,3.0,0.0
35630,1.0,1.0
35631,8.0,1.0
35632,1.0,1.0
35633,4.0,7.0
35634,0.0,0.0
35635,7.0,3.0
35636,0.0,0.0
35637,58.0,45.0
35638,21.0,7.0
35639,5.0,0.0
35640,4.0,6.0
35641,86.0,66.0
35642,15.0,2.0
35643,12.0,9.0
35644,1.0,0.0
35645,3.0,3.0
35646,2.0,1.0
35647,29.0,2.0
35648,2.0,0.0
35649,2.0,0.0
35650,1.0,1.0
35651,30.0,8.0
35652,6.0,1.0
35653,26.0,15.0
35654,2.0,5.0
35655,18.0,9.0
35656,3.0,1.0
35657,5.0,3.0
35658,6.0,3.0
35659,5.0,0.0
35660,3.0,1.0
35661,30.0,19.0
35662,6.0,0.0
35663,6.0,5.0
35664,2.0,0.0
35665,13.0,2.0
35666,2.0,2.0
35667,3.0,3.0
35668,7.0,8.0
35669,3.0,0.0
35670,21.0,6.0
35671,1.0,1.0
35672,3.0,2.0
35673,8.0,4.0
35674,2.0,0.0
35675,10.0,7.0
35676,10.0,0.0
35677,0.0,0.0
35678,3.0,0.0
35679,8.0,1.0
35680,6.0,3.0
35681,2.0,3.0
35682,8.0,11.0
35683,1.0,1.0
35684,1.0,1.0
35685,1.0,0.0
35686,17.0,13.0
35687,1.0,1.0
35688,2.0,0.0
35689,3.0,1.0
35690,1.0,0.0
35691,2.0,2.0
35692,23.0,8.0
35693,2.0,1.0
35694,4.0,2.0
35695,2.0,0.0
35696,9.0,9.0
35697,3.0,0.0
35698,0.0,0.0
35699,19.0,10.0
35700,3.0,2.0
35701,0.0,2.0
35702,1.0,3.0
35703,1.0,1.0
35704,10.0,8.0
35705,2.0,1.0
35706,1.0,1.0
35707,0.0,1.0
35708,1.0,2.0
35709,2.0,0.0
35710,0.0,1.0
35711,2.0,0.0
35712,0.0,1.0
35713,3.0,0.0
35714,2.0,0.0
35715,4.0,2.0
35716,9.0,2.0
35717,1.0,0.0
35718,0.0,1.0
35719,3.0,1.0
35720,6.0,1.0
35721,7.0,0.0
35722,1.0,0.0
35723,1.0,2.0
35724,2.0,1.0
35725,0.0,1.0
35726,7.0,4.0
35727,1.0,1.0
35728,0.0,0.0
35729,13.0,5.0
35730,6.0,6.0
35731,4.0,2.0
35732,6.0,3.0
35733,2.0,1.0
35734,4.0,8.0
35735,48.0,17.0
35736,0.0,2.0
35737,1.0,2.0
35738,3.0,2.0
35739,10.0,4.0
35740,4.0,0.0
35741,6.0,0.0
35742,18.0,12.0
35743,10.0,2.0
35744,2.0,0.0
35745,1.0,3.0
35746,11.0,14.0
35747,13.0,13.0
35748,1.0,0.0
35749,22.0,13.0
35750,7.0,3.0
35751,12.0,7.0
35752,7.0,1.0
35753,16.0,6.0
35754,3.0,0.0
35755,2.0,0.0
35756,4.0,2.0
35757,2.0,1.0
35758,3.0,0.0
35759,1.0,0.0
35760,4.0,0.0
35761,18.0,7.0
35762,10.0,3.0
35763,1.0,0.0
35764,7.0,3.0
35765,3.0,4.0
35766,9.0,6.0
35767,9.0,12.0
35768,9.0,1.0
35769,5.0,0.0
35770,11.0,2.0
35771,0.0,0.0
35772,2.0,3.0
35773,8.0,8.0
35774,17.0,15.0
35775,2.0,0.0
35776,6.0,0.0
35777,5.0,2.0
35778,1.0,0.0
35779,10.0,3.0
35780,2.0,0.0
35781,4.0,5.0
35782,4.0,1.0
35783,3.0,0.0
35784,3.0,1.0
35785,2.0,2.0
35786,7.0,8.0
35787,1.0,3.0
35788,9.0,3.0
35789,13.0,6.0
35790,5.0,1.0
35791,1.0,2.0
35792,1.0,0.0
35793,1.0,0.0
35794,0.0,0.0
35795,3.0,0.0
35796,5.0,1.0
35797,4.0,0.0
35798,5.0,4.0
35799,1.0,2.0
35800,2.0,1.0
35801,3.0,1.0
35802,5.0,3.0
35803,8.0,2.0
35804,2.0,0.0
35805,1.0,0.0
35806,5.0,0.0
35807,1.0,0.0
35808,2.0,2.0
35809,0.0,1.0
35810,10.0,5.0
35811,3.0,1.0
35812,0.0,1.0
35813,7.0,4.0
35814,5.0,2.0
35815,5.0,9.0
35816,44.0,22.0
35817,8.0,6.0
35818,4.0,1.0
35819,14.0,10.0
35820,0.0,2.0
35821,16.0,12.0
35822,0.0,0.0
35823,5.0,4.0
35824,1.0,1.0
35825,3.0,2.0
35826,16.0,8.0
35827,3.0,5.0
35828,8.0,0.0
35829,8.0,0.0
35830,37.0,34.0
35831,0.0,0.0
35832,35.0,38.0
35833,4.0,2.0
35834,4.0,4.0
35835,1.0,0.0
35836,9.0,9.0
35837,0.0,1.0
35838,2.0,5.0
35839,11.0,3.0
35840,7.0,4.0
35841,2.0,0.0
35842,27.0,27.0
35843,8.0,4.0
35844,4.0,1.0
35845,3.0,1.0
35846,70.0,35.0
35847,4.0,1.0
35848,26.0,9.0
35849,13.0,6.0
35850,11.0,7.0
35851,1.0,5.0
35852,2.0,1.0
35853,8.0,5.0
35854,12.0,9.0
35855,5.0,2.0
35856,8.0,2.0
35857,6.0,6.0
35858,1.0,0.0
35859,3.0,0.0
35860,2.0,1.0
35861,2.0,1.0
35862,2.0,1.0
35863,3.0,3.0
35864,3.0,0.0
35865,1.0,3.0
35866,0.0,3.0
35867,2.0,4.0
35868,4.0,5.0
35869,1.0,1.0
35870,3.0,1.0
35871,1.0,1.0
35872,4.0,3.0
35873,0.0,0.0
35874,5.0,1.0
35875,1.0,2.0
35876,3.0,2.0
35877,2.0,1.0
35878,6.0,0.0
35879,5.0,6.0
35880,11.0,9.0
35881,8.0,3.0
35882,0.0,0.0
35883,1.0,1.0
35884,2.0,2.0
35885,3.0,1.0
35886,6.0,2.0
35887,1.0,1.0
35888,2.0,0.0
35889,0.0,0.0
35890,2.0,2.0
35891,1.0,0.0
35892,4.0,2.0
35893,1.0,1.0
35894,3.0,0.0
35895,5.0,5.0
35896,0.0,0.0
35897,1.0,1.0
35898,1.0,0.0
35899,1.0,1.0
35900,6.0,1.0
35901,0.0,5.0
35902,0.0,0.0
35903,6.0,1.0
35904,0.0,2.0
35905,26.0,13.0
35906,4.0,5.0
35907,0.0,0.0
35908,4.0,0.0
35909,2.0,0.0
35910,3.0,0.0
35911,3.0,1.0
35912,51.0,21.0
35913,2.0,4.0
35914,14.0,3.0
35915,7.0,4.0
35916,6.0,3.0
35917,8.0,5.0
35918,2.0,0.0
35919,12.0,8.0
