ID,foulGiven,foulCommitted
15496,1.0,2.0
15497,6.0,0.0
15498,4.0,1.0
15499,2.0,2.0
15500,1.0,0.0
15501,3.0,0.0
15502,7.0,3.0
15503,1.0,0.0
15504,1.0,1.0
15505,10.0,4.0
15506,1.0,0.0
15507,3.0,2.0
15508,1.0,2.0
15509,3.0,0.0
15510,3.0,0.0
15511,9.0,4.0
15512,1.0,2.0
15513,1.0,1.0
15514,12.0,15.0
15515,0.0,4.0
15516,6.0,9.0
15517,3.0,1.0
15518,2.0,0.0
15519,6.0,3.0
15520,1.0,2.0
15521,6.0,1.0
15522,2.0,7.0
15523,5.0,5.0
15524,1.0,0.0
15525,4.0,2.0
15526,2.0,0.0
15527,4.0,2.0
15528,4.0,7.0
15529,2.0,0.0
15530,2.0,3.0
15531,1.0,1.0
15532,1.0,2.0
15533,2.0,0.0
15534,7.0,3.0
15535,3.0,2.0
15536,4.0,2.0
15537,3.0,1.0
15538,2.0,6.0
15539,3.0,1.0
15540,2.0,7.0
15541,1.0,2.0
15542,0.0,1.0
15543,1.0,0.0
15544,1.0,4.0
15545,1.0,0.0
15546,0.0,1.0
15547,2.0,0.0
15548,3.0,4.0
15549,2.0,0.0
15550,3.0,0.0
15551,1.0,1.0
15552,1.0,2.0
15553,2.0,0.0
15554,0.0,0.0
15555,1.0,1.0
15556,1.0,1.0
15557,1.0,1.0
15558,1.0,1.0
15559,1.0,1.0
15560,1.0,1.0
15561,0.0,1.0
15562,1.0,3.0
15563,1.0,2.0
15564,1.0,1.0
15565,1.0,3.0
15566,0.0,1.0
15567,0.0,1.0
15568,4.0,1.0
15569,2.0,1.0
15570,8.0,6.0
15571,5.0,3.0
15572,7.0,0.0
15573,1.0,2.0
15574,6.0,0.0
15575,10.0,2.0
15576,0.0,0.0
15577,25.0,14.0
15578,7.0,2.0
15579,4.0,2.0
15580,5.0,0.0
15581,3.0,5.0
15582,3.0,0.0
15583,6.0,1.0
15584,6.0,2.0
15585,1.0,5.0
15586,1.0,0.0
15587,3.0,2.0
15588,2.0,1.0
15589,56.0,8.0
15590,8.0,6.0
15591,3.0,0.0
15592,2.0,0.0
15593,17.0,15.0
15594,7.0,5.0
15595,14.0,8.0
15596,0.0,1.0
15597,0.0,0.0
15598,1.0,0.0
15599,2.0,2.0
15600,2.0,0.0
15601,2.0,1.0
15602,13.0,5.0
15603,3.0,1.0
15604,12.0,11.0
15605,2.0,3.0
15606,2.0,1.0
15607,1.0,2.0
15608,3.0,2.0
15609,5.0,8.0
15610,13.0,9.0
15611,12.0,5.0
15612,5.0,2.0
15613,9.0,4.0
15614,0.0,1.0
15615,1.0,3.0
15616,4.0,7.0
15617,3.0,8.0
15618,3.0,0.0
15619,0.0,1.0
15620,2.0,5.0
15621,2.0,0.0
15622,3.0,3.0
15623,3.0,0.0
15624,0.0,0.0
15625,5.0,2.0
15626,0.0,3.0
15627,3.0,3.0
15628,1.0,0.0
15629,1.0,2.0
15630,0.0,0.0
15631,0.0,1.0
15632,0.0,1.0
15633,1.0,1.0
15634,3.0,1.0
15635,2.0,3.0
15636,1.0,0.0
15637,0.0,1.0
15638,2.0,9.0
15639,3.0,5.0
15640,8.0,2.0
15641,2.0,0.0
15642,1.0,1.0
15643,1.0,0.0
15644,1.0,0.0
15645,2.0,0.0
15646,4.0,2.0
15647,2.0,1.0
15648,6.0,3.0
15649,0.0,0.0
15650,2.0,4.0
15651,3.0,1.0
15652,4.0,1.0
15653,8.0,1.0
15654,1.0,0.0
15655,2.0,2.0
15656,15.0,6.0
15657,10.0,18.0
15658,16.0,9.0
15659,7.0,11.0
15660,1.0,0.0
15661,0.0,0.0
15662,12.0,1.0
15663,11.0,2.0
15664,4.0,0.0
15665,3.0,3.0
15666,2.0,1.0
15667,0.0,0.0
15668,1.0,0.0
15669,13.0,12.0
15670,23.0,6.0
15671,3.0,7.0
15672,15.0,4.0
15673,8.0,7.0
15674,1.0,0.0
15675,0.0,5.0
15676,3.0,1.0
15677,3.0,1.0
15678,42.0,12.0
15679,8.0,4.0
15680,2.0,1.0
15681,5.0,7.0
15682,1.0,1.0
15683,11.0,12.0
15684,3.0,2.0
15685,8.0,10.0
15686,23.0,15.0
15687,3.0,3.0
15688,1.0,1.0
15689,2.0,2.0
15690,2.0,2.0
15691,3.0,2.0
15692,0.0,1.0
15693,10.0,20.0
15694,2.0,7.0
15695,1.0,1.0
15696,4.0,4.0
15697,0.0,1.0
15698,1.0,1.0
15699,0.0,0.0
15700,0.0,0.0
15701,4.0,4.0
15702,5.0,8.0
15703,3.0,4.0
15704,1.0,0.0
15705,3.0,2.0
15706,2.0,5.0
15707,2.0,0.0
15708,3.0,5.0
15709,8.0,2.0
15710,5.0,1.0
15711,1.0,0.0
15712,8.0,13.0
15713,0.0,0.0
15714,5.0,0.0
15715,3.0,1.0
15716,2.0,0.0
15717,0.0,1.0
15718,2.0,0.0
15719,1.0,0.0
15720,1.0,4.0
15721,1.0,0.0
15722,0.0,2.0
15723,3.0,3.0
15724,3.0,2.0
15725,1.0,4.0
15726,0.0,0.0
15727,1.0,1.0
15728,4.0,4.0
15729,4.0,3.0
15730,3.0,2.0
15731,4.0,6.0
15732,2.0,3.0
15733,4.0,1.0
15734,2.0,0.0
15735,2.0,5.0
15736,2.0,6.0
15737,3.0,0.0
15738,6.0,5.0
15739,0.0,0.0
15740,3.0,3.0
15741,2.0,2.0
15742,5.0,7.0
15743,4.0,0.0
15744,58.0,29.0
15745,1.0,0.0
15746,2.0,0.0
15747,8.0,9.0
15748,6.0,6.0
15749,7.0,3.0
15750,9.0,10.0
15751,1.0,1.0
15752,6.0,23.0
15753,15.0,20.0
15754,9.0,8.0
15755,4.0,0.0
15756,25.0,5.0
15757,0.0,2.0
15758,1.0,1.0
15759,5.0,3.0
15760,5.0,5.0
15761,2.0,1.0
15762,2.0,3.0
15763,1.0,0.0
15764,3.0,0.0
15765,4.0,3.0
15766,6.0,9.0
15767,2.0,0.0
15768,1.0,3.0
15769,0.0,1.0
15770,2.0,2.0
15771,0.0,4.0
15772,0.0,1.0
15773,4.0,1.0
15774,1.0,2.0
15775,1.0,2.0
15776,42.0,20.0
15777,5.0,2.0
15778,6.0,2.0
15779,11.0,4.0
15780,6.0,2.0
15781,3.0,8.0
15782,0.0,7.0
15783,2.0,0.0
15784,4.0,4.0
15785,2.0,3.0
15786,4.0,4.0
15787,0.0,0.0
15788,15.0,20.0
15789,2.0,3.0
15790,6.0,4.0
15791,1.0,4.0
15792,1.0,1.0
15793,0.0,0.0
15794,0.0,2.0
15795,1.0,2.0
15796,1.0,0.0
15797,1.0,1.0
15798,0.0,1.0
15799,1.0,2.0
15800,5.0,2.0
15801,1.0,0.0
15802,0.0,1.0
15803,2.0,4.0
15804,0.0,1.0
15805,0.0,0.0
15806,0.0,1.0
15807,4.0,4.0
15808,2.0,0.0
15809,0.0,2.0
15810,2.0,2.0
15811,2.0,1.0
15812,0.0,0.0
15813,2.0,5.0
15814,1.0,2.0
15815,1.0,3.0
15816,1.0,1.0
15817,0.0,1.0
15818,2.0,1.0
15819,0.0,1.0
15820,1.0,2.0
15821,2.0,2.0
15822,0.0,4.0
15823,1.0,3.0
15824,1.0,0.0
15825,1.0,3.0
15826,3.0,0.0
15827,8.0,7.0
15828,55.0,48.0
15829,2.0,1.0
15830,0.0,1.0
15831,3.0,7.0
15832,0.0,0.0
15833,3.0,1.0
15834,6.0,4.0
15835,2.0,2.0
15836,0.0,1.0
15837,52.0,33.0
15838,7.0,2.0
15839,2.0,0.0
15840,7.0,5.0
15841,3.0,4.0
15842,2.0,1.0
15843,20.0,14.0
15844,2.0,3.0
15845,21.0,29.0
15846,8.0,6.0
15847,29.0,9.0
15848,12.0,5.0
15849,30.0,13.0
15850,1.0,3.0
15851,9.0,9.0
15852,3.0,2.0
15853,3.0,6.0
15854,5.0,0.0
15855,11.0,4.0
15856,2.0,3.0
15857,1.0,3.0
15858,13.0,9.0
15859,3.0,3.0
15860,28.0,17.0
15861,0.0,3.0
15862,3.0,2.0
15863,6.0,2.0
15864,53.0,23.0
15865,8.0,24.0
15866,1.0,0.0
15867,2.0,6.0
15868,13.0,9.0
15869,1.0,2.0
15870,2.0,1.0
15871,2.0,2.0
15872,1.0,1.0
15873,1.0,1.0
15874,10.0,6.0
15875,8.0,10.0
15876,30.0,18.0
15877,3.0,2.0
15878,4.0,5.0
15879,3.0,0.0
15880,1.0,5.0
15881,4.0,8.0
15882,0.0,2.0
15883,3.0,1.0
15884,1.0,0.0
15885,5.0,2.0
15886,6.0,0.0
15887,0.0,0.0
15888,6.0,10.0
15889,16.0,17.0
15890,2.0,2.0
15891,1.0,0.0
15892,1.0,0.0
15893,2.0,3.0
15894,7.0,8.0
15895,1.0,1.0
15896,18.0,7.0
15897,4.0,3.0
15898,2.0,0.0
15899,0.0,0.0
15900,2.0,3.0
15901,0.0,1.0
15902,1.0,0.0
15903,4.0,3.0
15904,7.0,4.0
15905,0.0,0.0
15906,0.0,3.0
15907,3.0,0.0
15908,1.0,1.0
15909,1.0,0.0
15910,1.0,1.0
15911,2.0,0.0
15912,1.0,0.0
15913,3.0,2.0
15914,0.0,2.0
15915,0.0,1.0
15916,0.0,1.0
15917,0.0,0.0
15918,2.0,2.0
15919,0.0,1.0
15920,2.0,0.0
15921,1.0,4.0
15922,2.0,5.0
15923,0.0,2.0
15924,0.0,0.0
15925,2.0,4.0
15926,0.0,2.0
15927,0.0,0.0
15928,3.0,2.0
15929,0.0,0.0
15930,1.0,2.0
15931,1.0,3.0
15932,5.0,2.0
15933,2.0,0.0
15934,4.0,4.0
15935,3.0,2.0
15936,1.0,4.0
15937,0.0,3.0
15938,12.0,5.0
15939,7.0,9.0
15940,11.0,8.0
15941,1.0,4.0
15942,11.0,10.0
15943,9.0,6.0
15944,16.0,11.0
15945,1.0,0.0
15946,4.0,4.0
15947,2.0,5.0
15948,4.0,3.0
15949,1.0,0.0
15950,3.0,2.0
15951,2.0,1.0
15952,1.0,1.0
15953,23.0,6.0
15954,30.0,15.0
15955,63.0,36.0
15956,10.0,7.0
15957,4.0,5.0
15958,7.0,9.0
15959,2.0,0.0
15960,18.0,9.0
15961,3.0,6.0
15962,7.0,17.0
15963,2.0,2.0
15964,7.0,2.0
15965,0.0,0.0
15966,12.0,7.0
15967,0.0,2.0
15968,6.0,2.0
15969,2.0,0.0
15970,7.0,5.0
15971,21.0,12.0
15972,7.0,10.0
15973,7.0,4.0
15974,3.0,3.0
15975,12.0,2.0
15976,2.0,10.0
15977,8.0,8.0
15978,1.0,6.0
15979,5.0,9.0
15980,8.0,18.0
15981,1.0,1.0
15982,15.0,5.0
15983,2.0,0.0
15984,1.0,2.0
15985,2.0,1.0
15986,3.0,3.0
15987,11.0,13.0
15988,4.0,4.0
15989,2.0,1.0
15990,15.0,7.0
15991,1.0,0.0
15992,0.0,5.0
15993,35.0,25.0
15994,3.0,4.0
15995,1.0,3.0
15996,5.0,12.0
15997,1.0,4.0
15998,13.0,16.0
15999,4.0,5.0
16000,1.0,2.0
16001,2.0,2.0
16002,4.0,1.0
16003,5.0,1.0
16004,13.0,9.0
16005,5.0,5.0
16006,2.0,7.0
16007,1.0,0.0
16008,0.0,1.0
16009,2.0,5.0
16010,13.0,17.0
16011,0.0,2.0
16012,1.0,2.0
16013,5.0,5.0
16014,2.0,0.0
16015,3.0,3.0
16016,1.0,1.0
16017,2.0,2.0
16018,0.0,1.0
16019,3.0,3.0
16020,1.0,1.0
16021,0.0,1.0
16022,7.0,7.0
16023,0.0,0.0
16024,0.0,0.0
16025,2.0,1.0
16026,2.0,2.0
16027,4.0,1.0
16028,1.0,3.0
16029,4.0,2.0
16030,0.0,0.0
16031,0.0,1.0
16032,1.0,2.0
16033,0.0,1.0
16034,3.0,0.0
16035,2.0,1.0
16036,0.0,2.0
16037,0.0,1.0
16038,2.0,2.0
16039,5.0,3.0
16040,3.0,0.0
16041,1.0,2.0
16042,3.0,2.0
16043,1.0,1.0
16044,3.0,1.0
16045,4.0,2.0
16046,1.0,10.0
16047,0.0,1.0
16048,9.0,5.0
16049,5.0,11.0
16050,3.0,3.0
16051,4.0,9.0
16052,1.0,3.0
16053,3.0,3.0
16054,2.0,2.0
16055,1.0,2.0
16056,3.0,1.0
16057,12.0,3.0
16058,9.0,2.0
16059,7.0,1.0
16060,1.0,0.0
16061,0.0,3.0
16062,2.0,1.0
16063,13.0,3.0
16064,1.0,2.0
16065,1.0,0.0
16066,1.0,0.0
16067,1.0,3.0
16068,4.0,7.0
16069,2.0,0.0
16070,0.0,0.0
16071,1.0,4.0
16072,4.0,1.0
16073,0.0,3.0
16074,1.0,0.0
16075,1.0,1.0
16076,3.0,0.0
16077,1.0,2.0
16078,0.0,2.0
16079,5.0,2.0
16080,13.0,2.0
16081,0.0,1.0
16082,0.0,1.0
16083,1.0,1.0
16084,1.0,1.0
16085,0.0,1.0
16086,1.0,1.0
16087,0.0,0.0
16088,0.0,1.0
16089,6.0,1.0
16090,3.0,1.0
16091,0.0,0.0
16092,3.0,0.0
16093,0.0,2.0
16094,2.0,0.0
16095,4.0,0.0
16096,0.0,1.0
16097,1.0,3.0
16098,0.0,1.0
16099,0.0,0.0
16100,1.0,0.0
16101,4.0,1.0
16102,3.0,0.0
16103,1.0,2.0
16104,2.0,0.0
16105,4.0,0.0
16106,1.0,0.0
16107,1.0,0.0
16108,2.0,1.0
16109,9.0,4.0
16110,6.0,3.0
16111,1.0,0.0
16112,1.0,0.0
16113,6.0,4.0
16114,16.0,5.0
16115,5.0,0.0
16116,0.0,2.0
16117,3.0,1.0
16118,7.0,2.0
16119,0.0,1.0
16120,0.0,0.0
16121,1.0,3.0
16122,0.0,0.0
16123,4.0,7.0
16124,6.0,7.0
16125,0.0,1.0
16126,5.0,2.0
16127,4.0,11.0
16128,0.0,1.0
16129,11.0,2.0
16130,2.0,0.0
16131,3.0,2.0
16132,3.0,0.0
16133,1.0,3.0
16134,6.0,8.0
16135,0.0,0.0
16136,0.0,2.0
16137,3.0,1.0
16138,3.0,1.0
16139,0.0,3.0
16140,0.0,2.0
16141,0.0,1.0
16142,0.0,0.0
16143,4.0,1.0
16144,2.0,1.0
16145,3.0,3.0
16146,4.0,1.0
16147,1.0,1.0
16148,0.0,2.0
16149,8.0,7.0
16150,2.0,0.0
16151,1.0,2.0
16152,1.0,5.0
16153,2.0,2.0
16154,3.0,1.0
16155,1.0,3.0
16156,3.0,0.0
16157,2.0,0.0
16158,2.0,3.0
16159,1.0,1.0
16160,13.0,4.0
16161,0.0,3.0
16162,2.0,3.0
16163,0.0,0.0
16164,3.0,2.0
16165,3.0,0.0
16166,2.0,3.0
16167,8.0,4.0
16168,2.0,4.0
16169,3.0,2.0
16170,1.0,5.0
16171,0.0,1.0
16172,1.0,0.0
16173,1.0,3.0
16174,4.0,1.0
16175,0.0,0.0
16176,2.0,0.0
16177,3.0,9.0
16178,3.0,1.0
16179,9.0,2.0
16180,1.0,4.0
16181,5.0,4.0
16182,1.0,2.0
16183,0.0,0.0
16184,4.0,3.0
16185,2.0,3.0
16186,3.0,4.0
16187,3.0,4.0
16188,1.0,0.0
16189,2.0,0.0
16190,1.0,1.0
16191,2.0,5.0
16192,0.0,3.0
16193,1.0,3.0
16194,2.0,4.0
16195,4.0,0.0
16196,2.0,1.0
16197,2.0,1.0
16198,5.0,0.0
16199,7.0,1.0
16200,2.0,0.0
16201,2.0,3.0
16202,1.0,1.0
16203,0.0,0.0
16204,5.0,0.0
16205,4.0,3.0
16206,0.0,3.0
16207,0.0,1.0
16208,2.0,0.0
16209,3.0,1.0
16210,3.0,1.0
16211,3.0,1.0
16212,3.0,1.0
16213,0.0,1.0
16214,3.0,0.0
16215,10.0,6.0
16216,5.0,1.0
16217,4.0,0.0
16218,1.0,0.0
16219,0.0,0.0
16220,4.0,0.0
16221,0.0,6.0
16222,1.0,2.0
16223,1.0,0.0
16224,1.0,1.0
16225,1.0,0.0
16226,3.0,1.0
16227,1.0,2.0
16228,1.0,0.0
16229,1.0,1.0
16230,3.0,1.0
16231,3.0,1.0
16232,9.0,2.0
16233,5.0,1.0
16234,2.0,0.0
16235,3.0,2.0
16236,0.0,0.0
16237,2.0,5.0
16238,3.0,2.0
16239,6.0,0.0
16240,2.0,1.0
16241,1.0,0.0
16242,5.0,3.0
16243,1.0,0.0
16244,2.0,1.0
16245,18.0,9.0
16246,1.0,0.0
16247,2.0,4.0
16248,1.0,2.0
16249,6.0,10.0
16250,1.0,5.0
16251,3.0,2.0
16252,2.0,2.0
16253,1.0,2.0
16254,2.0,2.0
16255,6.0,6.0
16256,2.0,1.0
16257,2.0,4.0
16258,2.0,4.0
16259,2.0,2.0
16260,3.0,7.0
16261,6.0,2.0
16262,2.0,2.0
16263,2.0,3.0
16264,1.0,0.0
16265,0.0,0.0
16266,2.0,6.0
16267,0.0,1.0
16268,1.0,0.0
16269,9.0,6.0
16270,1.0,2.0
16271,8.0,5.0
16272,2.0,0.0
16273,12.0,5.0
16274,1.0,0.0
16275,6.0,3.0
16276,3.0,6.0
16277,2.0,0.0
16278,2.0,0.0
16279,0.0,1.0
16280,5.0,0.0
16281,1.0,1.0
16282,7.0,5.0
16283,10.0,7.0
16284,2.0,1.0
16285,0.0,2.0
16286,0.0,0.0
16287,2.0,4.0
16288,3.0,2.0
16289,1.0,3.0
16290,0.0,1.0
16291,2.0,1.0
16292,2.0,1.0
16293,6.0,4.0
16294,1.0,3.0
16295,0.0,2.0
16296,0.0,2.0
16297,1.0,1.0
16298,0.0,0.0
16299,0.0,0.0
16300,1.0,0.0
16301,1.0,0.0
16302,1.0,1.0
16303,1.0,4.0
16304,2.0,0.0
16305,0.0,0.0
16306,5.0,1.0
16307,1.0,0.0
16308,0.0,0.0
16309,0.0,1.0
16310,0.0,1.0
16311,1.0,0.0
16312,1.0,1.0
16313,0.0,2.0
16314,1.0,0.0
16315,0.0,1.0
16316,1.0,2.0
16317,1.0,1.0
16318,0.0,0.0
16319,0.0,1.0
16320,1.0,1.0
16321,4.0,4.0
16322,2.0,0.0
16323,0.0,1.0
16324,1.0,0.0
16325,3.0,0.0
16326,0.0,1.0
16327,2.0,1.0
16328,3.0,3.0
16329,0.0,1.0
16330,4.0,1.0
16331,0.0,0.0
16332,0.0,0.0
16333,3.0,0.0
16334,1.0,3.0
16335,14.0,7.0
16336,2.0,0.0
16337,14.0,6.0
16338,3.0,4.0
16339,4.0,2.0
16340,1.0,0.0
16341,7.0,8.0
16342,2.0,5.0
16343,2.0,0.0
16344,3.0,2.0
16345,10.0,3.0
16346,0.0,1.0
16347,1.0,0.0
16348,2.0,2.0
16349,1.0,2.0
16350,1.0,1.0
16351,1.0,1.0
16352,0.0,0.0
16353,0.0,3.0
16354,4.0,2.0
16355,0.0,0.0
16356,6.0,5.0
16357,4.0,3.0
16358,7.0,7.0
16359,2.0,2.0
16360,1.0,2.0
16361,0.0,1.0
16362,1.0,2.0
16363,0.0,1.0
16364,2.0,0.0
16365,0.0,1.0
16366,7.0,10.0
16367,3.0,2.0
16368,0.0,1.0
16369,2.0,1.0
16370,2.0,3.0
16371,5.0,1.0
16372,3.0,2.0
16373,0.0,1.0
16374,3.0,1.0
16375,3.0,3.0
16376,7.0,4.0
16377,1.0,0.0
16378,8.0,7.0
16379,0.0,2.0
16380,3.0,3.0
16381,0.0,1.0
16382,2.0,1.0
16383,6.0,4.0
16384,3.0,2.0
16385,0.0,1.0
16386,0.0,4.0
16387,2.0,2.0
16388,6.0,2.0
16389,1.0,3.0
16390,0.0,6.0
16391,10.0,3.0
16392,4.0,2.0
16393,2.0,1.0
16394,6.0,4.0
16395,0.0,2.0
16396,4.0,3.0
16397,2.0,0.0
16398,2.0,3.0
16399,1.0,0.0
16400,3.0,4.0
16401,2.0,1.0
16402,1.0,2.0
16403,2.0,0.0
16404,1.0,1.0
16405,2.0,2.0
16406,1.0,1.0
16407,1.0,3.0
16408,1.0,0.0
16409,0.0,1.0
16410,2.0,2.0
16411,0.0,0.0
16412,2.0,3.0
16413,2.0,1.0
16414,3.0,2.0
16415,4.0,2.0
16416,3.0,2.0
16417,3.0,2.0
16418,6.0,2.0
16419,2.0,4.0
16420,0.0,0.0
16421,0.0,2.0
16422,1.0,0.0
16423,1.0,1.0
16424,0.0,1.0
16425,2.0,1.0
16426,1.0,0.0
16427,0.0,1.0
16428,1.0,1.0
16429,0.0,0.0
16430,2.0,1.0
16431,0.0,0.0
16432,4.0,0.0
16433,4.0,0.0
16434,2.0,1.0
16435,6.0,16.0
16436,1.0,1.0
16437,2.0,1.0
16438,0.0,0.0
16439,3.0,0.0
16440,2.0,0.0
16441,1.0,1.0
16442,1.0,1.0
16443,1.0,0.0
16444,2.0,1.0
16445,0.0,1.0
16446,2.0,0.0
16447,2.0,1.0
16448,0.0,0.0
16449,0.0,1.0
16450,1.0,2.0
16451,1.0,1.0
16452,2.0,2.0
16453,2.0,1.0
16454,4.0,2.0
16455,0.0,1.0
16456,0.0,6.0
16457,0.0,0.0
16458,1.0,0.0
16459,0.0,0.0
16460,1.0,1.0
16461,2.0,4.0
16462,4.0,3.0
16463,2.0,0.0
16464,0.0,0.0
16465,10.0,2.0
16466,5.0,2.0
16467,0.0,0.0
16468,1.0,1.0
16469,0.0,1.0
16470,2.0,1.0
16471,0.0,0.0
16472,3.0,1.0
16473,0.0,0.0
16474,1.0,0.0
16475,1.0,1.0
16476,2.0,1.0
16477,3.0,0.0
16478,1.0,1.0
16479,0.0,0.0
16480,0.0,0.0
16481,1.0,0.0
16482,0.0,0.0
16483,1.0,2.0
16484,3.0,1.0
16485,1.0,0.0
16486,3.0,4.0
16487,0.0,1.0
16488,2.0,2.0
16489,0.0,1.0
16490,3.0,0.0
16491,2.0,2.0
16492,2.0,5.0
16493,0.0,2.0
16494,1.0,2.0
16495,0.0,0.0
16496,4.0,0.0
16497,1.0,1.0
16498,0.0,1.0
16499,1.0,3.0
16500,1.0,5.0
16501,1.0,1.0
16502,1.0,4.0
16503,1.0,0.0
16504,0.0,1.0
16505,0.0,0.0
16506,3.0,2.0
16507,2.0,1.0
16508,1.0,1.0
16509,1.0,0.0
16510,1.0,2.0
16511,0.0,1.0
16512,0.0,1.0
16513,1.0,0.0
16514,0.0,0.0
16515,0.0,0.0
16516,2.0,0.0
16517,0.0,1.0
16518,1.0,2.0
16519,2.0,0.0
16520,0.0,0.0
16521,0.0,1.0
16522,2.0,0.0
16523,2.0,1.0
16524,0.0,2.0
16525,1.0,0.0
16526,0.0,1.0
16527,2.0,0.0
16528,1.0,0.0
16529,0.0,2.0
16530,1.0,1.0
16531,1.0,1.0
16532,1.0,1.0
16533,1.0,1.0
16534,0.0,0.0
16535,2.0,1.0
16536,0.0,1.0
16537,1.0,0.0
16538,1.0,1.0
16539,21.0,12.0
16540,3.0,1.0
16541,8.0,6.0
16542,12.0,6.0
16543,2.0,3.0
16544,19.0,10.0
16545,12.0,19.0
16546,11.0,7.0
16547,0.0,1.0
16548,1.0,3.0
16549,2.0,2.0
16550,32.0,18.0
16551,36.0,30.0
16552,19.0,3.0
16553,4.0,6.0
16554,5.0,0.0
16555,4.0,4.0
16556,0.0,4.0
16557,17.0,7.0
16558,10.0,2.0
16559,3.0,5.0
16560,8.0,8.0
16561,17.0,9.0
16562,9.0,1.0
16563,4.0,4.0
16564,1.0,1.0
16565,3.0,0.0
16566,8.0,2.0
16567,24.0,27.0
16568,2.0,1.0
16569,5.0,4.0
16570,13.0,9.0
16571,5.0,5.0
16572,7.0,7.0
16573,60.0,32.0
16574,3.0,3.0
16575,1.0,0.0
16576,17.0,4.0
16577,17.0,7.0
16578,1.0,0.0
16579,1.0,0.0
16580,6.0,1.0
16581,0.0,0.0
16582,4.0,1.0
16583,1.0,11.0
16584,1.0,0.0
16585,0.0,1.0
16586,14.0,13.0
16587,11.0,4.0
16588,8.0,2.0
16589,1.0,2.0
16590,7.0,1.0
16591,3.0,1.0
16592,4.0,0.0
16593,2.0,1.0
16594,6.0,4.0
16595,2.0,0.0
16596,0.0,0.0
16597,0.0,4.0
16598,2.0,4.0
16599,0.0,0.0
16600,3.0,1.0
16601,1.0,2.0
16602,4.0,4.0
16603,1.0,1.0
16604,0.0,0.0
16605,1.0,2.0
16606,1.0,0.0
16607,0.0,1.0
16608,1.0,1.0
16609,4.0,0.0
16610,7.0,4.0
16611,3.0,0.0
16612,2.0,2.0
16613,8.0,7.0
16614,22.0,8.0
16615,2.0,1.0
16616,24.0,8.0
16617,19.0,5.0
16618,2.0,1.0
16619,7.0,5.0
16620,30.0,21.0
16621,5.0,19.0
16622,28.0,13.0
16623,3.0,8.0
16624,2.0,2.0
16625,1.0,1.0
16626,1.0,0.0
16627,3.0,0.0
16628,5.0,5.0
16629,3.0,5.0
16630,15.0,20.0
16631,5.0,2.0
16632,18.0,6.0
16633,8.0,4.0
16634,33.0,28.0
16635,7.0,10.0
16636,4.0,0.0
16637,0.0,0.0
16638,0.0,2.0
16639,9.0,10.0
16640,4.0,3.0
16641,14.0,3.0
16642,11.0,6.0
16643,11.0,10.0
16644,13.0,8.0
16645,3.0,6.0
16646,10.0,10.0
16647,6.0,5.0
16648,23.0,8.0
16649,7.0,5.0
16650,3.0,0.0
16651,1.0,2.0
16652,7.0,3.0
16653,2.0,11.0
16654,3.0,2.0
16655,10.0,10.0
16656,4.0,6.0
16657,7.0,4.0
16658,8.0,2.0
16659,2.0,1.0
16660,1.0,1.0
16661,1.0,1.0
16662,0.0,0.0
16663,2.0,2.0
16664,2.0,0.0
16665,2.0,3.0
16666,2.0,0.0
16667,1.0,3.0
16668,2.0,0.0
16669,1.0,0.0
16670,1.0,2.0
16671,1.0,2.0
16672,1.0,1.0
16673,1.0,1.0
16674,0.0,1.0
16675,1.0,1.0
16676,3.0,0.0
16677,0.0,0.0
16678,0.0,2.0
16679,1.0,0.0
16680,1.0,1.0
16681,22.0,9.0
16682,39.0,22.0
16683,4.0,6.0
16684,2.0,1.0
16685,4.0,7.0
16686,1.0,0.0
16687,24.0,9.0
16688,21.0,10.0
16689,1.0,4.0
16690,5.0,9.0
16691,12.0,7.0
16692,14.0,17.0
16693,2.0,0.0
16694,41.0,22.0
16695,24.0,11.0
16696,15.0,5.0
16697,30.0,19.0
16698,3.0,4.0
16699,3.0,3.0
16700,4.0,3.0
16701,0.0,2.0
16702,1.0,4.0
16703,0.0,0.0
16704,0.0,0.0
16705,13.0,2.0
16706,9.0,10.0
16707,9.0,13.0
16708,2.0,2.0
16709,3.0,1.0
16710,35.0,17.0
16711,3.0,1.0
16712,3.0,2.0
16713,0.0,2.0
16714,0.0,0.0
16715,3.0,4.0
16716,1.0,0.0
16717,4.0,6.0
16718,1.0,0.0
16719,3.0,7.0
16720,7.0,4.0
16721,7.0,13.0
16722,3.0,1.0
16723,2.0,3.0
16724,3.0,1.0
16725,8.0,1.0
16726,34.0,5.0
16727,9.0,9.0
16728,2.0,2.0
16729,3.0,3.0
16730,8.0,7.0
16731,0.0,0.0
16732,0.0,1.0
16733,6.0,7.0
16734,0.0,1.0
16735,0.0,1.0
16736,2.0,1.0
16737,1.0,5.0
16738,2.0,0.0
16739,2.0,0.0
16740,3.0,7.0
16741,4.0,2.0
16742,1.0,1.0
16743,0.0,1.0
16744,1.0,4.0
16745,1.0,0.0
16746,1.0,1.0
16747,0.0,3.0
16748,4.0,0.0
16749,4.0,1.0
16750,0.0,2.0
16751,46.0,12.0
16752,1.0,0.0
16753,76.0,52.0
16754,4.0,2.0
16755,1.0,0.0
16756,2.0,0.0
16757,8.0,5.0
16758,20.0,20.0
16759,2.0,1.0
16760,4.0,8.0
16761,14.0,7.0
16762,6.0,2.0
16763,17.0,14.0
16764,5.0,4.0
16765,4.0,1.0
16766,27.0,33.0
